Instrument,Original Announcement Date Time,Revenue from Business Activities - Total
SGMS.OQ,2020-07-23T20:01:12Z,539000000.0
SGMS.OQ,2020-05-11T20:01:04Z,725000000.0
SGMS.OQ,2020-02-18T21:01:04Z,863000000.0
SGMS.OQ,2019-11-07T21:01:08Z,855000000.0
SGMS.OQ,2019-08-01T20:01:12Z,845000000.0
SGMS.OQ,2019-05-07T20:02:05Z,837000000.0
SGMS.OQ,2019-02-21T12:58:10Z,885700000.0
SGMS.OQ,2018-11-08T13:00:27Z,821000000.0
SGMS.OQ,2018-08-01T20:15:05Z,844700000.0
SGMS.OQ,2018-05-02T17:00:00Z,811800000.0
SGMS.OQ,2018-02-28T17:00:00Z,823000000.0
SGMS.OQ,2017-11-01T17:00:00Z,768900000.0
SGMS.OQ,2017-07-24T11:30:00Z,766300000.0
SGMS.OQ,2017-04-27T21:05:00Z,725400000.0
SGMS.OQ,2017-03-02T17:00:00Z,752200000.0
SGMS.OQ,2016-11-03T17:00:00Z,720000000.0
SGMS.OQ,2016-08-05T17:00:00Z,729200000.0
AMSWA.OQ,2021-06-08T20:08:44Z,28566000.0
AMSWA.OQ,2021-02-24T21:08:16Z,27683000.0
AMSWA.OQ,2020-11-19T21:05:00Z,27881000.0
AMSWA.OQ,2020-08-26T20:05:00Z,27278000.0
AMSWA.OQ,2020-06-18T20:05:00Z,29273000.0
AMSWA.OQ,2020-02-20T21:05:00Z,30600000.0
AMSWA.OQ,2019-11-21T21:05:00Z,28210000.0
AMSWA.OQ,2019-08-28T20:06:41Z,27383000.0
AMSWA.OQ,2019-06-19T20:07:23Z,26271000.0
AMSWA.OQ,2019-02-20T21:08:52Z,27003000.0
AMSWA.OQ,2018-11-29T21:07:46Z,28033000.0
AMSWA.OQ,2018-09-04T20:08:46Z,27399000.0
AMSWA.OQ,2018-06-21T20:05:00Z,29363000.0
AMSWA.OQ,2018-02-22T17:00:00Z,30117000.0
AMSWA.OQ,2017-11-30T17:00:00Z,26337000.0
AMSWA.OQ,2017-08-28T21:05:00Z,26886000.0
AMSWA.OQ,2017-06-22T17:00:00Z,26266000.0
AMSWA.OQ,2017-02-23T21:05:00Z,26441000.0
AMSWA.OQ,2016-12-01T17:00:00Z,26146000.0
AMSWA.OQ,2016-08-25T17:00:00Z,27433000.0
PXD.N,2021-05-04T20:07:00Z,3064000000.0
PXD.N,2021-02-23T21:20:00Z,2016000000.0
PXD.N,2020-11-04T21:05:01Z,1857000000.0
PXD.N,2020-08-04T20:05:00Z,1141000000.0
PXD.N,2020-05-06T20:05:01Z,2010000000.0
PXD.N,2020-02-19T21:07:00Z,2641000000.0
PXD.N,2019-11-04T21:08:00Z,2406000000.0
PXD.N,2019-08-06T20:17:00Z,2379000000.0
PXD.N,2019-05-06T20:35:00Z,2244000000.0
PXD.N,2019-02-13T21:26:06Z,2204000000.0
PXD.N,2018-11-06T21:15:00Z,2458000000.0
PXD.N,2018-08-07T20:18:08Z,2381000000.0
PXD.N,2018-05-02T17:00:00Z,2336000000.0
PXD.N,2018-02-06T17:00:00Z,1767000000.0
PXD.N,2017-11-01T16:00:00Z,1283000000.0
PXD.N,2017-08-01T16:00:00Z,1117000000.0
PXD.N,2017-05-03T17:00:00Z,1125000000.0
PXD.N,2017-02-07T17:00:00Z,782000000.0
PXD.N,2016-11-01T16:00:00Z,1087000000.0
PXD.N,2016-07-27T16:00:00Z,1008000000.0
RMR.OQ,2021-05-07T21:31:00Z,41991000.0
RMR.OQ,2021-02-01T21:05:00Z,41333000.0
RMR.OQ,2020-11-20T13:41:33Z,40204000.0
RMR.OQ,2020-08-07T11:00:00Z,39250000.0
RMR.OQ,2020-05-11T11:00:00Z,44101000.0
RMR.OQ,2020-02-06T12:00:00Z,48122000.0
RMR.OQ,2019-11-22T12:00:00Z,45170000.0
RMR.OQ,2019-08-09T11:00:00Z,44443000.0
RMR.OQ,2019-05-10T11:00:00Z,43361000.0
RMR.OQ,2019-02-07T12:00:00Z,168364000.0
RMR.OQ,2018-12-03T21:01:50Z,49997000.0
RMR.OQ,2018-08-08T17:00:00Z,48373000.0
RMR.OQ,2018-05-10T17:00:00Z,47624000.0
RMR.OQ,2018-02-08T17:00:00Z,205833000.0
RMR.OQ,2017-12-12T17:00:00Z,45327000.0
RMR.OQ,2017-08-09T17:00:00Z,45663000.0
RMR.OQ,2017-05-10T12:00:00Z,44262000.0
RMR.OQ,2017-02-09T12:00:00Z,96144000.0
RMR.OQ,2016-12-15T12:00:00Z,44599000.0
RMR.OQ,2016-08-09T12:00:00Z,42467000.0
CMA.N,2021-04-20T10:28:26Z,643000000.0
CMA.N,2021-01-19T11:39:36Z,626000000.0
CMA.N,2020-10-20T10:42:08Z,615000000.0
CMA.N,2020-07-21T10:39:54Z,613000000.0
CMA.N,2020-04-21T10:40:28Z,685000000.0
CMA.N,2020-01-21T11:53:01Z,695000000.0
CMA.N,2019-10-16T10:39:24Z,747000000.0
CMA.N,2019-07-17T10:38:36Z,760000000.0
CMA.N,2019-04-16T10:39:32Z,751000000.0
CMA.N,2019-01-16T13:03:11Z,770000000.0
CMA.N,2018-10-16T10:39:49Z,728000000.0
CMA.N,2018-07-17T10:44:36Z,740000000.0
CMA.N,2018-04-17T17:00:00Z,696000000.0
CMA.N,2018-01-16T17:00:00Z,692000000.0
CMA.N,2017-10-17T17:00:00Z,691000000.0
CMA.N,2017-07-18T17:00:00Z,645000000.0
CMA.N,2017-04-18T17:00:00Z,612000000.0
CMA.N,2017-01-17T17:00:00Z,591000000.0
CMA.N,2016-10-18T11:45:00Z,593000000.0
CMA.N,2016-07-19T11:40:00Z,587000000.0
LUMN.N,2021-05-05T20:15:07Z,5029000000.0
LUMN.N,2021-02-10T21:15:07Z,5125000000.0
LUMN.N,2020-11-04T21:21:35Z,5167000000.0
LUMN.N,2020-08-05T20:25:50Z,5192000000.0
LUMN.N,2020-05-06T20:15:10Z,5228000000.0
LUMN.N,2020-02-12T21:15:03Z,5306000000.0
LUMN.N,2019-11-07T21:34:03Z,5350000000.0
LUMN.N,2019-08-07T20:15:05Z,5375000000.0
LUMN.N,2019-05-08T20:15:03Z,5427000000.0
LUMN.N,2019-02-13T21:26:06Z,4915000000.0
LUMN.N,2018-11-08T21:31:47Z,5818000000.0
LUMN.N,2018-08-08T16:00:00Z,5902000000.0
LUMN.N,2018-05-09T17:00:00Z,5945000000.0
LUMN.N,2018-02-14T17:00:00Z,5323000000.0
LUMN.N,2017-11-08T17:00:00Z,4034000000.0
LUMN.N,2017-08-02T20:15:00Z,4090000000.0
LUMN.N,2017-05-03T21:18:00Z,4209000000.0
LUMN.N,2017-02-08T17:00:00Z,4289000000.0
LUMN.N,2016-10-31T17:00:00Z,4382000000.0
LUMN.N,2016-08-03T16:00:00Z,4398000000.0
FLGT.OQ,2021-05-06T20:23:55Z,359429000.0
FLGT.OQ,2021-03-04T21:08:56Z,294978000.0
FLGT.OQ,2020-11-09T21:28:15Z,101716000.0
FLGT.OQ,2020-08-05T10:06:19Z,17265000.0
FLGT.OQ,2020-05-04T20:05:10Z,7753000.0
FLGT.OQ,2020-03-10T20:08:51Z,8387000.0
FLGT.OQ,2019-11-04T21:29:01Z,10347000.0
FLGT.OQ,2019-08-12T10:03:35Z,8424000.0
FLGT.OQ,2019-05-07T20:05:57Z,5370000.0
FLGT.OQ,2019-02-28T21:11:02Z,5673000.0
FLGT.OQ,2018-11-09T22:33:16Z,5625000.0
FLGT.OQ,2018-08-06T17:00:00Z,5400000.0
FLGT.OQ,2018-05-07T17:00:00Z,4653000.0
FLGT.OQ,2018-02-28T17:00:00Z,4281000.0
FLGT.OQ,2017-11-13T23:00:00Z,4503000.0
FLGT.OQ,2017-08-07T21:49:00Z,4640000.0
FLGT.OQ,2017-05-08T17:00:00Z,5306000.0
FLGT.OQ,2017-02-27T21:23:00Z,5854000.0
FLGT.OQ,2016-11-14T17:00:00Z,5011000.0
FLGT.OQ,2016-09-19T17:00:00Z,3971000.0
KMX.N,2021-06-25T10:52:37Z,7697599000.0
KMX.N,2021-04-01T10:50:00Z,5164257000.0
KMX.N,2020-12-22T11:50:04Z,5184944000.0
KMX.N,2020-09-24T10:53:38Z,5372166000.0
KMX.N,2020-06-19T10:50:00Z,3228782000.0
KMX.N,2020-04-02T10:50:00Z,4962490000.0
KMX.N,2019-12-20T11:50:00Z,4790028000.0
KMX.N,2019-09-24T10:50:00Z,5201151000.0
KMX.N,2019-06-21T11:35:01Z,5366318000.0
KMX.N,2019-03-29T11:35:00Z,4318602000.0
KMX.N,2018-12-21T12:35:00Z,4295871000.0
KMX.N,2018-09-26T11:37:44Z,4766035000.0
KMX.N,2018-06-22T17:00:00Z,4792592000.0
KMX.N,2018-04-04T16:00:00Z,4084218000.0
KMX.N,2017-12-21T17:00:00Z,4107017000.0
KMX.N,2017-09-22T12:35:00Z,4386640000.0
KMX.N,2017-06-21T17:00:00Z,4542334000.0
KMX.N,2017-04-06T11:35:00Z,4049960000.0
KMX.N,2016-12-20T12:35:00Z,3701524000.0
KMX.N,2016-09-21T12:35:00Z,3997248000.0
TBI.N,2021-04-26T20:14:35Z,458706000.0
TBI.N,2021-02-03T21:13:48Z,518634000.0
TBI.N,2020-10-26T20:21:53Z,474530000.0
TBI.N,2020-07-27T20:10:36Z,358944000.0
TBI.N,2020-05-04T20:22:02Z,494252000.0
TBI.N,2020-02-05T21:17:15Z,591040000.0
TBI.N,2019-10-28T20:11:07Z,636793000.0
TBI.N,2019-07-29T20:19:24Z,588594000.0
TBI.N,2019-04-29T20:37:17Z,552352000.0
TBI.N,2019-02-07T21:36:17Z,650147000.0
TBI.N,2018-11-05T21:24:01Z,680371000.0
TBI.N,2018-07-30T20:17:13Z,614301000.0
TBI.N,2018-04-30T16:00:00Z,554388000.0
TBI.N,2018-02-07T17:00:00Z,669625000.0
TBI.N,2017-10-30T16:00:00Z,660780000.0
TBI.N,2017-07-31T17:00:00Z,610122000.0
TBI.N,2017-05-01T16:00:00Z,568244000.0
TBI.N,2017-02-08T21:05:00Z,734951000.0
TBI.N,2016-10-24T16:00:00Z,697097000.0
TBI.N,2016-07-20T17:00:00Z,672612000.0
EME.N,2021-04-29T11:34:56Z,2304049000.0
EME.N,2021-02-25T12:30:00Z,2281494000.0
EME.N,2020-10-29T11:35:32Z,2201714000.0
EME.N,2020-08-03T11:30:00Z,2014021000.0
EME.N,2020-04-30T11:30:00Z,2299832000.0
EME.N,2020-02-27T12:30:00Z,2403940000.0
EME.N,2019-10-29T11:30:00Z,2287741000.0
EME.N,2019-07-30T11:30:00Z,2324202000.0
EME.N,2019-04-30T11:36:51Z,2158728000.0
EME.N,2019-02-21T12:30:00Z,2229308000.0
EME.N,2018-10-25T11:39:30Z,2047049000.0
EME.N,2018-07-26T11:30:00Z,1953886000.0
EME.N,2018-04-26T17:00:00Z,1900388000.0
EME.N,2018-02-22T16:00:00Z,2012639000.0
EME.N,2017-10-26T16:00:00Z,1886691000.0
EME.N,2017-07-27T16:50:00Z,1895937000.0
EME.N,2017-04-27T17:00:00Z,1891732000.0
EME.N,2017-02-23T16:00:00Z,1949964000.0
EME.N,2016-10-27T16:00:00Z,1923174000.0
EME.N,2016-07-28T12:30:00Z,1933416000.0
BHVN.N,2021-05-10T21:28:32Z,43823000.0
BHVN.N,2021-03-01T21:06:54Z,35114000.0
BHVN.N,2020-11-09T22:27:21Z,17664000.0
BHVN.N,2020-08-10T21:24:03Z,9698000.0
BHVN.N,2020-05-07T20:14:01Z,1151000.0
BHVN.N,2020-02-25T21:51:02Z,
BHVN.N,2019-11-01T21:18:40Z,0.0
BHVN.N,2019-08-09T20:20:34Z,0.0
BHVN.N,2019-05-07T20:55:07Z,
BHVN.N,2019-02-28T23:42:50Z,
BHVN.N,2018-11-14T22:40:36Z,
BHVN.N,2018-08-14T21:33:23Z,
BHVN.N,2018-05-15T23:00:00Z,
BHVN.N,2018-03-06T23:00:00Z,
BHVN.N,2017-11-14T23:00:00Z,0.0
BHVN.N,2017-08-14T23:00:00Z,0.0
BHVN.N,2017-06-16T17:00:00Z,0.0
BHVN.N,2017-05-05T17:00:00Z,0.0
BHVN.N,,
GLNG.OQ,2021-05-20T12:42:02Z,125827000.0
GLNG.OQ,2021-02-25T13:56:00Z,118684000.0
GLNG.OQ,2020-11-30T12:33:42Z,95152000.0
GLNG.OQ,2020-08-13T11:33:31Z,102242000.0
GLNG.OQ,2020-05-28T11:33:40Z,122559000.0
GLNG.OQ,2020-02-25T12:30:10Z,139048000.0
GLNG.OQ,2019-11-26T17:44:44Z,98670000.0
GLNG.OQ,2019-08-29T11:52:16Z,96745000.0
GLNG.OQ,2019-05-22T15:27:29Z,114287000.0
GLNG.OQ,2019-02-27T13:32:54Z,181939000.0
GLNG.OQ,2018-11-05T13:59:28Z,123101000.0
GLNG.OQ,2018-08-23T12:17:01Z,59374000.0
GLNG.OQ,2018-05-31T17:00:00Z,66190000.0
GLNG.OQ,2018-02-28T17:00:00Z,57587000.0
GLNG.OQ,2017-11-30T17:00:00Z,32432000.0
GLNG.OQ,2017-08-30T11:00:00Z,28408000.0
GLNG.OQ,2017-05-31T17:00:00Z,25110000.0
GLNG.OQ,2017-02-28T17:00:00Z,23063000.0
GLNG.OQ,2016-11-30T11:00:00Z,22267000.0
GLNG.OQ,2016-08-31T11:00:00Z,16282000.0
KPTI.OQ,2021-05-03T11:05:02Z,23260000.0
KPTI.OQ,2021-02-11T12:00:04Z,35100000.0
KPTI.OQ,2020-11-02T21:05:13Z,21333000.0
KPTI.OQ,2020-08-04T11:00:09Z,33514000.0
KPTI.OQ,2020-05-05T11:00:12Z,18138000.0
KPTI.OQ,2020-02-13T12:00:11Z,18096000.0
KPTI.OQ,2019-11-04T12:08:14Z,13149000.0
KPTI.OQ,2019-08-06T11:00:34Z,9493000.0
KPTI.OQ,2019-05-09T11:03:15Z,155000.0
KPTI.OQ,2019-02-28T12:00:16Z,206000.0
KPTI.OQ,2018-11-08T12:00:15Z,239000.0
KPTI.OQ,2018-08-07T21:53:41Z,19891000.0
KPTI.OQ,2018-05-10T17:00:00Z,10000000.0
KPTI.OQ,2018-03-15T17:00:00Z,1534000.0
KPTI.OQ,2017-11-02T17:00:00Z,0.0
KPTI.OQ,2017-08-08T12:19:00Z,3000.0
KPTI.OQ,2017-05-04T17:01:00Z,68000.0
KPTI.OQ,2017-03-16T12:38:00Z,47000.0
KPTI.OQ,2016-11-07T21:05:00Z,48000.0
KPTI.OQ,2016-08-04T17:00:00Z,59000.0
PGRE.N,2021-04-28T20:15:00Z,181166000.0
PGRE.N,2021-02-10T21:15:01Z,182358000.0
PGRE.N,2020-10-28T20:30:29Z,176775000.0
PGRE.N,2020-07-29T20:15:00Z,171118000.0
PGRE.N,2020-04-29T20:15:00Z,183986000.0
PGRE.N,2020-02-12T21:15:00Z,186769000.0
PGRE.N,2019-11-06T21:15:00Z,191253000.0
PGRE.N,2019-07-31T20:15:00Z,181343000.0
PGRE.N,2019-05-01T20:15:00Z,184389000.0
PGRE.N,2019-02-13T21:15:00Z,190675000.0
PGRE.N,2018-11-05T13:30:00Z,192596000.0
PGRE.N,2018-08-01T20:15:01Z,191419000.0
PGRE.N,2018-05-02T17:00:00Z,184271000.0
PGRE.N,2018-02-15T17:00:00Z,180257000.0
PGRE.N,2017-11-06T17:00:00Z,179770000.0
PGRE.N,2017-08-03T22:00:00Z,177704000.0
PGRE.N,2017-05-04T06:55:00Z,181236000.0
PGRE.N,2017-02-22T07:56:00Z,166802000.0
PGRE.N,2016-11-02T17:00:00Z,171318000.0
PGRE.N,2016-08-04T23:15:00Z,172303000.0
MSA.N,2021-04-28T21:30:05Z,308428000.0
MSA.N,2021-02-18T23:15:04Z,388248000.0
MSA.N,2020-10-28T21:00:20Z,304392000.0
MSA.N,2020-07-29T20:45:07Z,314438000.0
MSA.N,2020-04-29T21:30:03Z,341145000.0
MSA.N,2020-02-19T23:18:51Z,375255000.0
MSA.N,2019-10-23T21:15:07Z,351014000.0
MSA.N,2019-07-24T20:45:07Z,349675000.0
MSA.N,2019-04-24T21:00:04Z,326038000.0
MSA.N,2019-02-20T22:49:22Z,361784000.0
MSA.N,2018-10-24T20:45:04Z,331096000.0
MSA.N,2018-07-25T22:19:09Z,339331000.0
MSA.N,2018-04-23T17:00:00Z,325894000.0
MSA.N,2018-02-20T17:00:00Z,346140000.0
MSA.N,2017-10-19T17:00:00Z,296129000.0
MSA.N,2017-08-03T21:56:00Z,288775000.0
MSA.N,2017-04-25T22:31:00Z,265765000.0
MSA.N,2017-02-23T22:00:00Z,296031000.0
MSA.N,2016-10-27T22:12:00Z,278233000.0
MSA.N,2016-08-09T16:00:00Z,295998000.0
QCOM.OQ,2021-04-28T20:05:52Z,7935000000.0
QCOM.OQ,2021-02-03T21:06:19Z,8235000000.0
QCOM.OQ,2020-11-04T22:22:17Z,8346000000.0
QCOM.OQ,2020-07-29T20:19:05Z,4893000000.0
QCOM.OQ,2020-04-29T20:19:06Z,5216000000.0
QCOM.OQ,2020-02-05T21:05:04Z,5077000000.0
QCOM.OQ,2019-11-06T21:04:46Z,4814000000.0
QCOM.OQ,2019-07-31T20:07:14Z,4935000000.0
QCOM.OQ,2019-05-01T20:07:21Z,4982000000.0
QCOM.OQ,2019-01-30T21:06:39Z,4842000000.0
QCOM.OQ,2018-11-07T22:03:11Z,5778000000.0
QCOM.OQ,2018-07-25T20:07:58Z,5577000000.0
QCOM.OQ,2018-04-25T17:00:00Z,5220000000.0
QCOM.OQ,2018-01-31T23:00:00Z,6035000000.0
QCOM.OQ,2017-11-01T17:00:00Z,5871000000.0
QCOM.OQ,2017-07-19T16:00:00Z,5371000000.0
QCOM.OQ,2017-04-19T16:00:00Z,5016000000.0
QCOM.OQ,2017-01-25T17:00:00Z,5999000000.0
QCOM.OQ,2016-11-02T17:00:00Z,6184000000.0
QCOM.OQ,2016-07-20T16:00:00Z,6044000000.0
NEWR.N,2021-05-13T20:09:21Z,172669000.0
NEWR.N,2021-02-04T21:09:43Z,166340000.0
NEWR.N,2020-11-05T21:12:43Z,166054000.0
NEWR.N,2020-08-04T20:05:00Z,162585000.0
NEWR.N,2020-05-14T20:09:22Z,159657000.0
NEWR.N,2020-02-04T21:05:00Z,153028000.0
NEWR.N,2019-11-05T21:09:48Z,145815000.0
NEWR.N,2019-08-07T10:07:50Z,141010000.0
NEWR.N,2019-05-15T10:09:13Z,132097000.0
NEWR.N,2019-02-06T21:05:00Z,124011000.0
NEWR.N,2018-11-06T21:05:00Z,114896000.0
NEWR.N,2018-08-07T20:05:00Z,108221000.0
NEWR.N,2018-05-08T17:00:00Z,98448000.0
NEWR.N,2018-02-06T17:00:00Z,91827000.0
NEWR.N,2017-11-07T17:00:00Z,84685000.0
NEWR.N,2017-08-04T23:00:00Z,80098000.0
NEWR.N,2017-05-09T21:15:48Z,73336000.0
NEWR.N,2017-02-07T17:00:00Z,68096000.0
NEWR.N,2016-11-07T17:00:00Z,63440000.0
NEWR.N,2016-08-02T21:30:25Z,58607000.0
UBA.N,2021-06-07T20:17:49Z,32926000.0
UBA.N,2021-03-11T21:19:29Z,34277000.0
UBA.N,2020-12-16T21:23:48Z,32318000.0
UBA.N,2020-09-08T20:18:53Z,28799000.0
UBA.N,2020-06-08T20:18:29Z,31280000.0
UBA.N,2020-03-09T20:19:54Z,34348000.0
UBA.N,2019-12-18T22:33:38Z,34117000.0
UBA.N,2019-09-05T20:40:46Z,34392000.0
UBA.N,2019-06-07T20:26:57Z,34293000.0
UBA.N,2019-03-08T21:18:55Z,34455000.0
UBA.N,2018-12-17T21:20:12Z,31913000.0
UBA.N,2018-09-07T20:28:08Z,32809000.0
UBA.N,2018-06-08T17:00:00Z,37005000.0
UBA.N,2018-03-09T17:00:00Z,32995000.0
UBA.N,2017-12-15T17:00:00Z,32729000.0
UBA.N,2017-09-08T23:00:00Z,31874000.0
UBA.N,2017-06-08T17:00:00Z,29992000.0
UBA.N,2017-03-10T17:00:00Z,29070000.0
UBA.N,2016-12-15T17:00:00Z,31899000.0
UBA.N,2016-09-08T17:00:00Z,28276000.0
SOI.N,2021-05-03T20:05:00Z,28669000.0
SOI.N,2021-02-21T23:47:00Z,25276000.0
SOI.N,2020-10-29T20:33:00Z,20531000.0
SOI.N,2020-07-30T20:05:00Z,9339000.0
SOI.N,2020-04-30T20:57:00Z,47830000.0
SOI.N,2020-02-18T21:58:00Z,62858000.0
SOI.N,2019-10-30T21:25:02Z,59604000.0
SOI.N,2019-07-30T22:04:00Z,64101000.0
SOI.N,2019-04-30T22:35:19Z,55124000.0
SOI.N,2019-02-27T21:56:33Z,57337000.0
SOI.N,2018-10-31T21:23:40Z,56686000.0
SOI.N,2018-07-31T17:00:00Z,47155000.0
SOI.N,2018-05-08T17:00:00Z,36018000.0
SOI.N,2018-03-06T17:00:00Z,25204000.0
SOI.N,2017-11-02T17:00:00Z,18478000.0
SOI.N,2017-08-14T17:00:00Z,13389000.0
SOI.N,2017-06-12T17:00:00Z,10324000.0
SOI.N,2017-03-15T17:00:00Z,7289000.0
SOI.N,2017-02-09T17:00:00Z,4748000.0
SOI.N,2017-08-14T17:00:00Z,2976000.0
OLED.OQ,2021-05-06T20:05:22Z,134000000.0
OLED.OQ,2021-02-18T21:09:39Z,141543000.0
OLED.OQ,2020-10-29T20:06:44Z,117079000.0
OLED.OQ,2020-08-06T20:04:39Z,57968000.0
OLED.OQ,2020-05-07T20:06:18Z,112277000.0
OLED.OQ,2020-02-20T21:06:24Z,101729000.0
OLED.OQ,2019-10-30T20:06:48Z,97515000.0
OLED.OQ,2019-08-01T20:05:53Z,118168000.0
OLED.OQ,2019-05-02T20:05:07Z,87765000.0
OLED.OQ,2019-02-21T21:07:31Z,70143000.0
OLED.OQ,2018-11-01T20:06:54Z,77550000.0
OLED.OQ,2018-08-09T20:08:00Z,56149000.0
OLED.OQ,2018-05-03T17:00:00Z,43572000.0
OLED.OQ,2018-02-22T17:00:00Z,115867000.0
OLED.OQ,2017-11-02T17:00:00Z,61683000.0
OLED.OQ,2017-08-03T16:00:00Z,102513000.0
OLED.OQ,2017-05-04T05:00:00Z,55566000.0
OLED.OQ,2017-02-23T17:00:00Z,74577000.0
OLED.OQ,2016-11-03T17:00:00Z,30214000.0
OLED.OQ,2016-08-04T16:00:00Z,64392000.0
ACM.N,2021-05-10T20:19:00Z,3265573000.0
ACM.N,2021-02-08T21:05:00Z,3313155000.0
ACM.N,2020-11-16T11:55:00Z,3568950000.0
ACM.N,2020-08-04T10:55:00Z,3189679000.0
ACM.N,2020-05-05T11:31:42Z,3245737000.0
ACM.N,2020-02-03T11:55:00Z,3235610000.0
ACM.N,2019-11-12T11:55:00Z,3513483000.0
ACM.N,2019-08-06T10:55:00Z,3360029000.0
ACM.N,2019-05-08T10:55:00Z,3412605000.0
ACM.N,2019-02-05T11:58:42Z,3356338000.0
ACM.N,2018-11-12T11:55:00Z,5305850000.0
ACM.N,2018-08-07T17:00:00Z,5147920000.0
ACM.N,2018-05-08T17:00:00Z,4790910000.0
ACM.N,2018-02-06T17:00:00Z,4910832000.0
ACM.N,2017-11-13T16:00:00Z,4856388000.0
ACM.N,2017-08-08T16:34:00Z,4561467000.0
ACM.N,2017-05-08T11:55:00Z,4427198000.0
ACM.N,2017-02-07T11:55:00Z,4358349000.0
ACM.N,2016-11-14T11:55:00Z,4323096000.0
ACM.N,2016-08-09T16:00:00Z,4408782000.0
NYMT.OQ,2021-05-06T20:05:04Z,86360000.0
NYMT.OQ,2021-02-24T21:05:00Z,85950000.0
NYMT.OQ,2020-11-05T21:15:04Z,135886000.0
NYMT.OQ,2020-08-05T20:33:05Z,152382000.0
NYMT.OQ,2020-05-21T20:05:10Z,-386168000.0
NYMT.OQ,2020-02-24T22:31:01Z,233223000.0
NYMT.OQ,2019-11-05T21:13:00Z,200754000.0
NYMT.OQ,2019-08-05T20:05:14Z,172469000.0
NYMT.OQ,2019-05-06T20:01:49Z,178560000.0
NYMT.OQ,2019-02-21T21:15:29Z,136320000.0
NYMT.OQ,2018-11-05T21:10:10Z,131906000.0
NYMT.OQ,2018-08-02T17:00:00Z,125272000.0
NYMT.OQ,2018-05-03T17:00:00Z,130659000.0
NYMT.OQ,2018-02-20T17:00:00Z,121242000.0
NYMT.OQ,2017-11-02T17:00:00Z,109048000.0
NYMT.OQ,2017-08-03T17:00:00Z,100089000.0
NYMT.OQ,2017-05-03T21:25:00Z,82931000.0
NYMT.OQ,2017-02-21T21:01:00Z,81012000.0
NYMT.OQ,2016-11-01T17:00:00Z,89767000.0
NYMT.OQ,2016-08-02T17:00:00Z,89769000.0
APOG.OQ,2021-06-25T10:03:39Z,326006000.0
APOG.OQ,2021-04-08T10:33:47Z,308612000.0
APOG.OQ,2020-12-18T11:30:03Z,313583000.0
APOG.OQ,2020-09-17T10:30:00Z,319483000.0
APOG.OQ,2020-06-26T10:30:00Z,289095000.0
APOG.OQ,2020-04-02T10:33:44Z,337099000.0
APOG.OQ,2019-12-19T11:30:00Z,337916000.0
APOG.OQ,2019-09-17T10:30:00Z,357058000.0
APOG.OQ,2019-06-27T10:32:47Z,355365000.0
APOG.OQ,2019-04-11T14:59:27Z,346255000.0
APOG.OQ,2018-12-20T16:04:24Z,357718000.0
APOG.OQ,2018-09-18T16:20:24Z,362133000.0
APOG.OQ,2018-06-28T13:58:53Z,336531000.0
APOG.OQ,2018-04-12T17:00:00Z,353452000.0
APOG.OQ,2017-12-21T16:00:00Z,356506000.0
APOG.OQ,2017-09-19T17:00:00Z,343907000.0
APOG.OQ,2017-06-22T17:00:00Z,272307000.0
APOG.OQ,2017-04-13T17:00:00Z,314126000.0
APOG.OQ,2017-01-05T17:00:00Z,274072000.0
APOG.OQ,2016-09-14T17:00:00Z,278455000.0
AJRD.N,2021-04-26T20:17:33Z,496100000.0
AJRD.N,2021-02-18T21:15:01Z,556500000.0
AJRD.N,2020-10-26T20:10:25Z,527700000.0
AJRD.N,2020-07-27T20:10:10Z,512400000.0
AJRD.N,2020-04-28T20:15:10Z,476100000.0
AJRD.N,2020-02-19T21:12:12Z,523000000.0
AJRD.N,2019-10-29T20:21:12Z,481800000.0
AJRD.N,2019-07-31T20:15:06Z,485000000.0
AJRD.N,2019-04-30T20:14:57Z,491700000.0
AJRD.N,2019-02-19T21:40:47Z,437900000.0
AJRD.N,2018-10-30T20:49:06Z,498800000.0
AJRD.N,2018-07-30T20:46:10Z,467200000.0
AJRD.N,2018-05-01T23:00:00Z,492000000.0
AJRD.N,2018-02-21T23:00:00Z,528200000.0
AJRD.N,2017-11-02T17:00:00Z,484100000.0
AJRD.N,2017-08-03T17:00:00Z,459600000.0
AJRD.N,2017-05-08T17:00:00Z,405300000.0
AJRD.N,2017-03-01T17:00:00Z,532200000.0
AJRD.N,2016-11-01T17:00:00Z,463800000.0
AJRD.N,2016-08-09T17:00:00Z,408400000.0
LBRDA.OQ,2021-05-07T12:15:00Z,246534000.0
LBRDA.OQ,2021-02-26T13:15:00Z,38269000.0
LBRDA.OQ,2020-11-04T21:31:46Z,4219000.0
LBRDA.OQ,2020-07-31T20:18:07Z,4114000.0
LBRDA.OQ,2020-05-01T20:32:32Z,4104000.0
LBRDA.OQ,2020-02-03T21:52:40Z,3941000.0
LBRDA.OQ,2019-11-01T20:09:14Z,3713000.0
LBRDA.OQ,2019-08-01T20:24:25Z,3747000.0
LBRDA.OQ,2019-05-02T20:29:13Z,3458000.0
LBRDA.OQ,2019-02-08T21:48:16Z,3576000.0
LBRDA.OQ,2018-11-01T20:30:09Z,3518000.0
LBRDA.OQ,2018-08-02T20:29:52Z,3371000.0
LBRDA.OQ,2018-05-02T23:00:00Z,11791000.0
LBRDA.OQ,2018-02-09T23:00:00Z,3449000.0
