Instrument,Enterprise Value,Original Announcement Date Time
ALSN.N,7757186399.12,2017-04-26T17:00:00Z
ALSN.N,7525790227.93,2017-02-06T21:01:00Z
ALSN.N,6801031999.6,2016-10-24T21:01:00Z
ALSN.N,6795117007.68,2016-07-27T21:05:00Z
ALE.N,5824172795.71,2021-05-06T10:04:00Z
ALE.N,5477524376.9,2021-02-17T11:21:20Z
ALE.N,4787280549.9,2020-11-09T11:25:08Z
ALE.N,4864703061.04,2020-08-05T10:13:44Z
ALE.N,4900260160.16,2020-05-06T10:03:23Z
ALE.N,5842095374.99,2020-02-13T11:07:28Z
ALE.N,6033603988.27,2019-11-06T11:03:12Z
ALE.N,5626168154.62,2019-08-01T10:12:06Z
ALE.N,5430802724.08,2019-05-02T10:09:49Z
ALE.N,5336478057.7,2019-02-14T11:08:04Z
ALE.N,5242859806.16,2018-11-01T10:27:50Z
ALE.N,5365888651.87,2018-08-02T10:18:13Z
ALE.N,5108397677.0,2018-05-02T22:00:00Z
ALE.N,5199708968.88,2018-02-15T23:00:00Z
ALE.N,5342753854.44,2017-11-01T23:00:00Z
ALE.N,5087486004.48,2017-08-02T11:30:00Z
ALE.N,4897596258.33,2017-05-04T16:00:00Z
ALE.N,4705610713.0,2017-02-15T17:00:00Z
ALE.N,4387266174.0,2016-11-04T17:00:00Z
ALE.N,4663825845.35,2016-08-03T16:00:00Z
EXPI.OQ,6486760229.7,2021-05-06T10:07:22Z
EXPI.OQ,9003476591.04,2021-03-11T11:17:06Z
EXPI.OQ,2734390319.1,2020-11-09T13:30:01Z
EXPI.OQ,1107678600.0,2020-08-05T10:13:33Z
EXPI.OQ,526221970.1,2020-05-05T10:02:50Z
EXPI.OQ,692080939.82,2020-03-12T21:24:29Z
EXPI.OQ,492008239.16,2019-11-06T21:05:02Z
EXPI.OQ,657669876.12,2019-08-08T12:43:38Z
EXPI.OQ,644756966.48,2019-05-09T13:02:15Z
EXPI.OQ,400072452.96,2019-03-18T10:48:06Z
EXPI.OQ,1045556608.14,2018-11-13T14:01:11Z
EXPI.OQ,621792310.48,2018-08-14T10:44:33Z
EXPI.OQ,611003667.88,2018-05-15T23:00:00Z
EXPI.OQ,399417640.4,2018-04-17T23:00:00Z
EXPI.OQ,176365655.72,2017-11-14T23:00:00Z
EXPI.OQ,145756365.2,2017-08-14T23:00:00Z
EXPI.OQ,189389794.65,2017-05-16T23:12:00Z
EXPI.OQ,206403566.1,2017-03-31T17:00:00Z
EXPI.OQ,276656119.67,2016-11-14T17:00:00Z
EXPI.OQ,87986616.75,2016-08-15T17:00:00Z
GEFb.N,5202524183.63,2021-06-09T20:15:08Z
GEFb.N,4522521893.5,2021-02-24T21:15:09Z
GEFb.N,4487714317.99,2020-12-09T21:53:42Z
GEFb.N,4405300208.19,2020-08-26T20:30:07Z
GEFb.N,4460090427.02,2020-06-03T20:30:06Z
GEFb.N,4912233481.06,2020-02-26T21:15:09Z
GEFb.N,4825846934.06,2019-12-04T21:15:05Z
GEFb.N,4753224502.28,2019-08-28T20:15:06Z
GEFb.N,5042196037.73,2019-06-05T20:15:05Z
GEFb.N,3091158664.75,2019-02-27T21:54:24Z
GEFb.N,3263839252.7,2018-12-05T21:15:05Z
GEFb.N,3710549532.8,2018-08-29T20:17:00Z
GEFb.N,3923668578.75,2018-06-06T17:00:00Z
GEFb.N,3949173508.97,2018-02-28T17:00:00Z
GEFb.N,3720118670.18,2017-12-06T17:00:00Z
GEFb.N,3780004828.09,2017-08-31T17:00:00Z
GEFb.N,4032591888.37,2017-06-07T21:10:00Z
GEFb.N,4101207945.78,2017-03-01T17:00:00Z
GEFb.N,3455001207.51,2016-12-07T21:15:00Z
GEFb.N,3264978406.08,2016-08-31T17:00:00Z
ATRS.OQ,679133873.26,2021-05-06T11:00:00Z
ATRS.OQ,652784991.71,2021-03-02T12:00:01Z
ATRS.OQ,437057459.8,2020-11-05T12:00:02Z
ATRS.OQ,444388102.75,2020-08-06T11:00:10Z
ATRS.OQ,380926546.36,2020-05-05T11:00:12Z
ATRS.OQ,761836618.3,2020-03-03T12:00:10Z
ATRS.OQ,543836175.765,2019-11-05T12:00:01Z
ATRS.OQ,534991178.19,2019-08-06T11:01:13Z
ATRS.OQ,488367902.33,2019-05-02T11:00:46Z
ATRS.OQ,425746251.68,2019-02-28T12:00:21Z
ATRS.OQ,525886315.36,2018-11-06T12:00:22Z
ATRS.OQ,400819937.06,2018-08-07T17:00:00Z
ATRS.OQ,341752769.2,2018-05-08T17:00:00Z
ATRS.OQ,305085262.96,2018-03-13T17:00:00Z
ATRS.OQ,494140454.56,2017-11-07T17:00:00Z
ATRS.OQ,483427316.22,2017-08-08T17:00:00Z
ATRS.OQ,417211222.64,2017-05-09T21:32:00Z
ATRS.OQ,333637485.91,2017-03-14T12:00:00Z
ATRS.OQ,228714968.12,2016-11-09T17:00:00Z
ATRS.OQ,126110408.0,2016-08-09T16:00:00Z
SSP.OQ,4756283559.86,2021-05-07T11:30:04Z
SSP.OQ,3605608419.15,2021-02-26T13:06:41Z
SSP.OQ,2716424824.4,2020-11-06T12:30:04Z
SSP.OQ,2576995917.5,2020-08-07T11:30:07Z
SSP.OQ,2522893973.26,2020-05-08T11:30:03Z
SSP.OQ,3153230303.16,2020-02-28T12:30:05Z
SSP.OQ,2924420834.88,2019-11-08T12:30:12Z
SSP.OQ,2727205676.91,2019-08-09T11:30:07Z
SSP.OQ,2369377951.0,2019-05-10T11:30:05Z
SSP.OQ,1850628503.65,2019-03-01T12:30:04Z
SSP.OQ,1911836192.0,2018-11-09T12:30:04Z
SSP.OQ,1660390286.0,2018-08-03T11:30:06Z
SSP.OQ,1539747161.57,2018-05-07T17:00:00Z
SSP.OQ,1825308297.93,2018-02-28T17:00:00Z
SSP.OQ,1841874574.53,2017-11-03T17:00:00Z
SSP.OQ,1714348494.63,2017-08-03T13:29:00Z
SSP.OQ,2190634893.2,2017-05-05T12:50:00Z
SSP.OQ,1861254819.4,2017-02-24T13:20:20Z
SSP.OQ,1626354062.0,2016-11-04T17:00:00Z
SSP.OQ,1654221601.44,2016-08-05T13:32:00Z
IBKR.OQ,47295373883.68,2021-04-20T20:03:52Z
IBKR.OQ,38816411829.88,2021-01-19T21:01:38Z
IBKR.OQ,30199558002.96,2020-10-20T20:03:17Z
IBKR.OQ,26948245735.19,2020-07-21T20:04:46Z
IBKR.OQ,25551762645.94,2020-04-21T20:01:00Z
IBKR.OQ,29307857835.92,2020-01-21T21:01:00Z
IBKR.OQ,29525370083.84,2019-10-15T20:03:40Z
IBKR.OQ,29621611710.8,2019-07-16T20:02:58Z
IBKR.OQ,29287563667.72,2019-04-16T20:03:38Z
IBKR.OQ,29944577430.05,2019-01-22T21:03:44Z
IBKR.OQ,29431005946.14,2018-10-16T20:06:57Z
IBKR.OQ,33819278264.57,2018-07-17T17:00:00Z
IBKR.OQ,35546057580.76,2018-04-17T17:00:00Z
IBKR.OQ,33762945583.85,2018-01-16T17:00:00Z
IBKR.OQ,25927475317.92,2017-10-17T17:00:00Z
IBKR.OQ,21988956591.16,2017-07-18T17:00:00Z
IBKR.OQ,21577384497.44,2017-04-18T17:00:00Z
IBKR.OQ,22268357821.99,2017-01-17T21:01:00Z
IBKR.OQ,21451575469.23,2016-10-18T21:02:00Z
IBKR.OQ,21020849964.0,2016-07-19T17:00:00Z
REX.N,343772321.46,2021-05-26T12:58:32Z
REX.N,330093153.0,2021-03-25T12:28:10Z
REX.N,301818147.75,2020-12-03T13:46:16Z
REX.N,287504624.9,2020-08-26T13:34:45Z
REX.N,229733792.56,2020-05-28T13:04:47Z
REX.N,321069812.7,2020-03-26T14:12:32Z
REX.N,365280616.24,2019-12-04T14:09:50Z
REX.N,307751657.4,2019-08-29T12:50:21Z
REX.N,378834149.69,2019-05-30T14:15:59Z
REX.N,306421377.67,2019-03-21T12:37:27Z
REX.N,329321792.26,2018-11-28T15:10:13Z
REX.N,354463903.0,2018-08-28T13:06:38Z
REX.N,357289161.84,2018-05-23T17:00:00Z
REX.N,394962140.35,2018-03-22T17:00:00Z
REX.N,439573690.42,2017-11-29T17:00:00Z
REX.N,521583140.0,2017-08-30T17:00:00Z
REX.N,478389727.72,2017-05-24T17:00:00Z
REX.N,405768867.87,2017-03-24T17:00:00Z
REX.N,403578470.71,2016-11-29T17:00:00Z
REX.N,340912676.6,2016-08-25T17:00:00Z
ASB.N,5634636451.68,2021-04-22T20:23:09Z
ASB.N,4990571033.7,2021-01-21T21:15:35Z
ASB.N,5376482311.26,2020-10-22T20:22:20Z
ASB.N,6410142341.84,2020-07-23T20:19:14Z
ASB.N,5705223663.93,2020-04-23T20:18:25Z
ASB.N,7590654740.48,2020-01-23T21:18:26Z
ASB.N,6800122685.75,2019-10-25T13:35:42Z
ASB.N,6989981048.88,2019-07-25T20:23:59Z
ASB.N,7339904146.55,2019-04-25T20:19:57Z
ASB.N,7557417983.56,2019-01-24T21:19:31Z
ASB.N,8449804088.0,2018-10-18T20:33:06Z
ASB.N,9729714180.6,2018-07-19T17:00:00Z
ASB.N,9193322782.35,2018-04-19T17:00:00Z
ASB.N,7342298996.2,2018-01-25T17:00:00Z
ASB.N,7440454434.75,2017-10-19T17:00:00Z
ASB.N,8019370320.8,2017-07-20T06:53:00Z
ASB.N,7142212110.8,2017-04-20T07:01:00Z
ASB.N,7283794834.2,2017-01-19T21:23:00Z
ASB.N,6752416982.78,2016-10-20T21:15:00Z
ASB.N,7785072311.45,2016-07-28T17:00:00Z
GGG.N,11873835441.4,2021-04-21T20:10:00Z
GGG.N,11996967505.48,2021-01-25T21:17:00Z
GGG.N,9982025039.77,2020-10-21T20:10:00Z
GGG.N,7789677695.19,2020-07-22T20:10:00Z
GGG.N,7653307342.46,2020-04-22T20:10:00Z
GGG.N,8653637400.0,2020-01-27T21:10:00Z
GGG.N,7645805600.0,2019-10-23T20:10:00Z
GGG.N,8436367233.02,2019-07-24T20:10:00Z
GGG.N,8332652917.04,2019-04-24T20:10:00Z
GGG.N,6989245440.0,2019-01-28T21:17:00Z
GGG.N,7878526000.0,2018-10-24T20:10:00Z
GGG.N,7773133320.0,2018-07-25T20:47:07Z
GGG.N,7913102482.44,2018-04-25T17:00:00Z
GGG.N,7743554396.96,2018-01-29T17:00:00Z
GGG.N,7092360240.0,2017-10-25T16:00:00Z
GGG.N,6317357560.0,2017-07-26T17:00:00Z
GGG.N,5513808570.78,2017-04-26T17:00:00Z
GGG.N,4889016560.0,2017-01-30T07:40:00Z
GGG.N,4405471660.0,2016-10-19T16:00:00Z
GGG.N,4707909720.0,2016-07-20T17:00:00Z
MCFE.OQ,19480948965.72,2021-05-04T20:15:01Z
MCFE.OQ,16133168477.92,2021-02-23T21:10:00Z
MCFE.OQ,,2020-11-19T21:10:01Z
MCFE.OQ,,2020-10-13T16:20:14Z
MCFE.OQ,,
PLAN.N,8310895564.5,2021-05-27T11:30:00Z
PLAN.N,9156999867.4,2021-02-25T12:30:00Z
PLAN.N,7455070635.7,2020-11-24T12:30:00Z
PLAN.N,5956390834.5,2020-08-26T11:30:00Z
PLAN.N,5306279906.62,2020-05-26T11:30:00Z
PLAN.N,7398996500.02,2020-02-27T12:30:00Z
PLAN.N,5924421121.6,2019-11-21T12:30:00Z
PLAN.N,7010974355.18,2019-08-27T11:32:43Z
PLAN.N,4658544399.57,2019-05-28T11:30:00Z
PLAN.N,3609396018.27,2019-02-25T12:30:00Z
PLAN.N,2427597558.0,2018-11-28T13:00:01Z
PLAN.N,,2018-10-01T10:39:11Z
PLAN.N,,
UWMC.N,19895071756.56,2021-05-10T20:26:47Z
UWMC.N,698480677.0,2021-03-22T21:06:38Z
UWMC.N,5044911000.0,2021-01-26T11:12:48Z
UWMC.N,531808281.0,2021-01-26T11:12:48Z
UWMC.N,492955768.0,2021-05-13T21:27:46Z
UWMC.N,,2021-01-26T11:12:48Z
UWMC.N,,
CCF.A,930958382.88,2021-04-08T20:10:00Z
CCF.A,910771471.95,2021-01-07T21:05:17Z
CCF.A,822252238.63,2020-11-12T21:05:01Z
CCF.A,858295983.0,2020-07-08T20:15:00Z
CCF.A,769088165.34,2020-04-09T21:15:00Z
CCF.A,1042671246.9,2020-01-08T22:00:11Z
CCF.A,895532011.06,2019-11-13T22:22:33Z
CCF.A,926501125.87,2019-07-09T21:06:54Z
CCF.A,888743264.3,2019-04-09T21:15:09Z
CCF.A,1038882885.02,2019-01-08T21:23:30Z
CCF.A,1155663674.9,2018-11-27T22:13:26Z
CCF.A,1119379242.6,2018-07-06T20:57:22Z
CCF.A,985846360.0,2018-04-05T16:00:00Z
CCF.A,1128529416.8,2018-01-09T22:00:00Z
CCF.A,828203375.0,2017-11-01T17:00:00Z
CCF.A,952387840.0,2017-07-07T17:00:00Z
CCF.A,838754920.55,2017-04-05T16:00:00Z
CCF.A,745147455.4,2017-01-04T17:00:00Z
CCF.A,567144404.77,2016-11-01T17:00:00Z
CCF.A,526148614.48,2016-07-08T17:00:00Z
CBU.N,2251513529.6,2021-04-26T11:00:22Z
CBU.N,1984240830.0,2021-01-25T11:45:00Z
CBU.N,1367149397.22,2020-10-26T10:45:00Z
CBU.N,1904515476.88,2020-07-27T10:45:00Z
CBU.N,2735569859.2,2020-04-20T13:57:43Z
CBU.N,3716452982.6,2020-01-22T11:48:42Z
CBU.N,2406525098.99,2019-10-21T14:32:56Z
CBU.N,2662126256.96,2019-07-22T14:08:05Z
CBU.N,2819124538.14,2019-04-22T10:45:01Z
CBU.N,3088077344.3,2019-01-23T15:09:16Z
CBU.N,3140869765.75,2018-10-22T10:47:41Z
CBU.N,2944702984.8,2018-07-23T17:00:00Z
CBU.N,2459832971.04,2018-04-24T17:00:00Z
CBU.N,2862285758.75,2018-01-22T17:00:00Z
CBU.N,2865421520.75,2017-10-23T17:00:00Z
CBU.N,2972253932.71,2017-07-31T11:45:00Z
CBU.N,2233391962.7,2017-04-24T17:00:00Z
CBU.N,2714628615.65,2017-01-23T17:00:00Z
CBU.N,2101805754.71,2016-10-24T17:00:00Z
CBU.N,1918513945.04,2016-07-21T17:00:00Z
TBBK.OQ,1330272757.36,2021-04-29T20:05:01Z
TBBK.OQ,918764430.1,2021-01-28T21:05:01Z
TBBK.OQ,630091151.36,2020-10-29T20:05:01Z
TBBK.OQ,599629018.4,2020-07-30T20:05:00Z
TBBK.OQ,515818124.92,2020-04-30T20:05:00Z
TBBK.OQ,759663557.37,2020-01-30T21:05:00Z
TBBK.OQ,579263064.4,2019-10-24T22:11:00Z
TBBK.OQ,562671595.68,2019-07-25T20:10:00Z
TBBK.OQ,486175472.32,2019-04-25T20:06:00Z
TBBK.OQ,488637860.48,2019-01-24T21:30:00Z
TBBK.OQ,581071983.92,2018-10-25T20:43:32Z
TBBK.OQ,628082709.48,2018-07-26T20:30:12Z
TBBK.OQ,647376550.4,2018-04-26T17:00:00Z
TBBK.OQ,591281440.8,2018-01-25T17:00:00Z
TBBK.OQ,498791724.15,2017-10-26T17:00:00Z
TBBK.OQ,458619037.46,2017-07-27T17:00:00Z
TBBK.OQ,279398701.2,2017-04-27T21:05:00Z
TBBK.OQ,694054943.44,2017-02-09T21:30:00Z
TBBK.OQ,422019089.68,2016-10-27T17:00:00Z
TBBK.OQ,224742844.46,2016-07-28T23:00:00Z
HD.N,377230626172.37,2021-05-18T10:03:57Z
HD.N,320908023510.42,2021-02-23T11:00:07Z
HD.N,307771450138.94,2020-11-17T11:00:19Z
HD.N,306247565428.85,2020-08-18T10:00:02Z
HD.N,261895565156.94,2020-05-19T10:00:05Z
HD.N,278168555662.0,2020-02-25T11:26:03Z
HD.N,286840630345.82,2019-11-19T11:00:11Z
HD.N,259257695902.85,2019-08-20T10:00:04Z
HD.N,247543796531.92,2019-05-21T10:00:12Z
HD.N,235675032004.98,2019-02-26T11:22:33Z
HD.N,221074919602.55,2018-11-13T11:00:06Z
HD.N,249417587472.54,2018-08-14T10:00:04Z
HD.N,237129596157.36,2018-05-15T17:00:00Z
HD.N,265425546315.37,2018-02-20T17:00:00Z
HD.N,219303334506.56,2017-11-14T17:00:00Z
HD.N,197174779957.6,2017-08-15T11:00:00Z
HD.N,206874478870.7,2017-05-16T01:30:00Z
HD.N,189571206980.1,2017-02-21T11:08:00Z
HD.N,171984196115.88,2016-11-15T17:00:00Z
HD.N,188896570119.68,2016-08-16T11:00:00Z
PRTY.N,1974527046.6,2021-05-10T11:01:55Z
PRTY.N,2080596919.95,2021-03-11T11:50:00Z
PRTY.N,1769239243.0,2020-11-09T10:55:00Z
PRTY.N,1883758555.14,2020-08-06T10:00:12Z
PRTY.N,1803574386.6216,2020-06-12T11:01:39Z
PRTY.N,1893767087.84,2020-03-12T10:55:10Z
PRTY.N,2546688981.43,2019-11-07T12:01:37Z
PRTY.N,2592856634.03,2019-08-08T10:59:00Z
PRTY.N,2738332830.06,2019-05-09T11:01:07Z
PRTY.N,2850823000.0,2019-02-28T12:00:12Z
PRTY.N,3314336406.85,2018-11-08T12:02:30Z
PRTY.N,3343718280.5,2018-08-09T11:57:31Z
PRTY.N,3345594991.2,2018-05-09T17:00:00Z
PRTY.N,3445634114.4,2018-03-09T17:00:00Z
PRTY.N,3353036266.95,2017-11-09T17:00:00Z
PRTY.N,3538197600.85,2017-08-02T12:00:00Z
PRTY.N,3388001198.7,2017-05-09T12:03:00Z
PRTY.N,3305360886.8,2017-03-09T17:00:00Z
PRTY.N,3856235540.48,2016-11-10T12:04:58Z
PRTY.N,3412458314.14,2016-08-04T17:00:00Z
WOR.N,3740687426.77,2021-06-23T20:15:00Z
WOR.N,3545984706.82,2021-03-24T10:45:00Z
WOR.N,2816405686.56,2020-12-17T11:45:00Z
WOR.N,2186140714.71,2020-09-23T10:45:10Z
WOR.N,2360053946.72,2020-06-25T10:55:10Z
WOR.N,2529048762.4,2020-03-26T10:55:10Z
WOR.N,2891277382.6,2019-12-17T12:30:10Z
WOR.N,2721626153.6,2019-09-25T13:06:06Z
WOR.N,2730724351.56,2019-06-26T20:15:42Z
WOR.N,3026397273.45,2019-03-20T21:16:08Z
WOR.N,3224976802.88,2018-12-18T13:00:14Z
WOR.N,3538350163.36,2018-09-26T12:02:58Z
WOR.N,3653716529.55,2018-06-27T20:49:31Z
WOR.N,3482513119.84,2018-03-29T17:00:00Z
WOR.N,3401515579.2,2017-12-19T17:00:00Z
WOR.N,3858805812.84,2017-09-27T17:00:00Z
WOR.N,3095496690.78,2017-06-28T21:24:00Z
WOR.N,3596537728.7,2017-03-29T21:30:00Z
WOR.N,4101610114.04,2016-12-20T17:00:00Z
WOR.N,3231046396.6,2016-09-28T17:00:00Z
CRM.N,200061645367.76,2021-05-27T20:20:00Z
CRM.N,197715192917.76,2021-02-25T21:19:34Z
CRM.N,204549700000.0,2020-12-01T21:41:27Z
CRM.N,168952850000.0,2020-08-25T20:07:20Z
CRM.N,138449472553.55,2020-05-28T20:07:51Z
CRM.N,156823970000.0,2020-02-25T21:10:16Z
CRM.N,133938730000.0,2019-12-03T21:08:42Z
CRM.N,117683600633.0,2019-08-22T20:13:00Z
CRM.N,125443759037.05,2019-06-04T20:10:11Z
CRM.N,115561050000.0,2019-03-04T21:15:24Z
CRM.N,105929600000.0,2018-11-27T21:08:45Z
CRM.N,104752405000.0,2018-08-29T20:22:22Z
CRM.N,85623561000.0,2018-05-29T17:00:00Z
CRM.N,79476193000.0,2018-02-28T17:00:00Z
CRM.N,72890546000.0,2017-11-21T17:00:00Z
CRM.N,64356029000.0,2017-08-22T16:00:00Z
CRM.N,60367737233.8,2017-05-18T17:00:00Z
CRM.N,56546421000.0,2017-02-28T17:00:00Z
CRM.N,53678861000.0,2016-11-17T17:00:00Z
CRM.N,56760228000.0,2016-08-31T20:05:00Z
IMVT.OQ,1171312737.72,2021-06-01T11:31:18Z
IMVT.OQ,4103317714.17,2021-02-16T13:00:01Z
IMVT.OQ,3000401908.95,2020-11-12T13:00:02Z
IMVT.OQ,1689921552.45,2020-08-12T20:22:59Z
IMVT.OQ,778156927.44,2020-06-29T11:30:10Z
IMVT.OQ,121470000.0,2020-02-14T12:19:39Z
IMVT.OQ,105689650.0,2019-08-12T20:12:40Z
IMVT.OQ,104116148.0,2019-06-12T20:15:25Z
IMVT.OQ,,
HR.N,5903992389.52,2021-05-05T20:53:15Z
HR.N,5633502110.4,2021-02-10T21:51:28Z
HR.N,5548872777.96,2020-11-04T21:48:26Z
HR.N,5482016924.69,2020-08-05T20:50:10Z
HR.N,5327324725.86,2020-05-06T20:35:48Z
HR.N,5894221956.23,2020-02-12T21:53:01Z
HR.N,5776136804.5,2019-11-04T22:02:48Z
HR.N,5496343708.2,2019-07-30T20:55:34Z
HR.N,5479032067.71,2019-05-01T21:01:31Z
HR.N,4899351328.52,2019-02-13T21:53:14Z
HR.N,4999033925.9,2018-11-01T20:59:17Z
HR.N,4969090060.12,2018-08-02T21:03:28Z
HR.N,4772152470.41,2018-05-03T17:00:00Z
HR.N,5289134273.24,2018-02-14T17:00:00Z
HR.N,4972610334.88,2017-11-01T16:00:00Z
HR.N,5180002034.6,2017-08-02T16:00:00Z
HR.N,5063444887.5,2017-05-03T16:00:00Z
HR.N,4772398241.84,2017-02-15T17:00:00Z
HR.N,5172686582.42,2016-11-02T17:00:00Z
HR.N,5417366290.77,2016-08-03T17:00:00Z
BANR.OQ,1875722148.2,2021-04-21T21:23:39Z
BANR.OQ,1660953128.0,2021-01-21T21:03:53Z
BANR.OQ,1172054403.68,2020-10-22T10:06:55Z
BANR.OQ,1361048162.0,2020-07-22T20:02:38Z
BANR.OQ,1324536245.36,2020-04-27T20:00:10Z
BANR.OQ,2357296685.84,2020-01-23T21:02:18Z
BANR.OQ,2170860462.69,2019-10-23T20:02:47Z
BANR.OQ,2441301756.3,2019-07-25T10:08:03Z
BANR.OQ,2225544187.78,2019-04-24T21:06:34Z
BANR.OQ,2313737063.4,2019-01-23T21:00:07Z
BANR.OQ,2150235039.04,2018-10-24T20:00:08Z
BANR.OQ,2104691204.68,2018-07-25T17:00:00Z
BANR.OQ,1921522316.11,2018-04-23T17:00:00Z
BANR.OQ,1710244390.24,2018-01-24T17:00:00Z
BANR.OQ,2214208811.68,2017-10-25T16:00:00Z
BANR.OQ,1851439777.23,2017-07-26T17:00:00Z
BANR.OQ,1770869150.32,2017-04-24T17:00:00Z
BANR.OQ,1853178641.62,2017-01-25T21:00:00Z
BANR.OQ,1516753634.7,2016-10-26T21:29:00Z
BANR.OQ,1765662961.16,2016-07-27T17:00:00Z
SYRS.OQ,280768322.16,2021-05-06T11:04:15Z
SYRS.OQ,476204794.1,2021-03-04T11:58:31Z
SYRS.OQ,331807573.96,2020-10-26T10:18:36Z
SYRS.OQ,398800170.88,2020-08-06T11:03:24Z
SYRS.OQ,155847488.28,2020-05-07T11:03:21Z
SYRS.OQ,202714878.57,2020-03-05T12:01:47Z
SYRS.OQ,333249972.72,2019-11-12T12:43:28Z
SYRS.OQ,272162062.8,2019-08-01T11:03:33Z
SYRS.OQ,224607943.36,2019-05-01T10:53:27Z
SYRS.OQ,87808144.28,2019-03-07T11:35:44Z
SYRS.OQ,287625772.99,2018-11-01T10:54:17Z
SYRS.OQ,208294647.2,2018-08-07T10:59:57Z
SYRS.OQ,296145613.78,2018-05-10T17:00:00Z
SYRS.OQ,183868322.28,2018-03-12T17:00:00Z
SYRS.OQ,304698188.16,2017-11-08T17:00:00Z
SYRS.OQ,329855066.44,2017-08-09T21:05:00Z
SYRS.OQ,302335183.74,2017-05-15T17:00:00Z
SYRS.OQ,200934503.04,2017-03-20T17:00:00Z
SYRS.OQ,230969525.77,2016-11-14T17:00:00Z
SYRS.OQ,485088922.15,2016-08-15T17:00:00Z
CLDT.N,1218979019.84,2021-05-04T13:15:16Z
CLDT.N,1109655963.2,2021-02-24T11:33:21Z
CLDT.N,1006053782.5,2020-10-29T10:30:00Z
CLDT.N,927725861.24,2020-08-05T12:21:02Z
CLDT.N,899581710.66,2020-05-11T11:13:23Z
CLDT.N,1452159681.3,2020-02-26T11:30:00Z
CLDT.N,1436915404.55,2019-10-31T11:17:30Z
CLDT.N,1459488565.73,2019-07-31T11:13:47Z
CLDT.N,1492485656.4,2019-05-01T11:51:15Z
CLDT.N,1408449742.0,2019-02-25T12:47:14Z
CLDT.N,1490409587.01,2018-10-31T10:55:47Z
CLDT.N,1504930665.04,2018-08-01T14:41:22Z
CLDT.N,1411230718.05,2018-05-01T17:00:00Z
CLDT.N,1568336182.08,2018-02-26T17:00:00Z
CLDT.N,1433365984.04,2017-10-31T17:00:00Z
CLDT.N,1477196931.3,2017-08-02T17:00:00Z
CLDT.N,1336436435.75,2017-05-09T11:40:00Z
CLDT.N,1363904799.9,2017-02-24T01:59:00Z
CLDT.N,1313787895.0,2016-11-03T11:40:00Z
CLDT.N,1430458415.82,2016-08-03T11:45:00Z
CTLP.OQ,765160699.76,2021-05-06T20:05:01Z
CTLP.OQ,676570492.88,2021-02-04T21:05:01Z
CTLP.OQ,557348443.75,2020-11-05T21:23:04Z
CTLP.OQ,444190432.29,2020-09-10T20:05:00Z
CTLP.OQ,286387202.2,2020-06-24T20:05:00Z
CTLP.OQ,450751249.6,2020-02-18T21:52:34Z
CTLP.OQ,428470165.73,2019-11-12T12:00:00Z
CTLP.OQ,434253805.88,2019-10-09T21:26:58Z
CTLP.OQ,233067801.4,2019-10-09T21:16:35Z
CTLP.OQ,207215563.24,2019-10-09T21:19:54Z
CTLP.OQ,401703595.2,2019-10-09T21:04:50Z
CTLP.OQ,794952824.0,2019-10-09T21:26:58Z
CTLP.OQ,506197405.0,2018-05-08T17:00:00Z
CTLP.OQ,549541005.5,2018-02-08T17:00:00Z
CTLP.OQ,274625550.0,2017-11-08T17:00:00Z
CTLP.OQ,211444554.0,2017-08-22T16:00:00Z
CTLP.OQ,165796618.75,2017-05-10T16:00:00Z
CTLP.OQ,167619994.4,2017-02-08T21:05:00Z
CTLP.OQ,209517452.9,2016-11-09T11:30:00Z
CTLP.OQ,154765865.83,2016-09-13T17:00:00Z
FIVE.OQ,10886139197.53,2021-06-03T20:24:45Z
FIVE.OQ,9408617920.56,2021-03-17T20:01:00Z
FIVE.OQ,7232124677.32,2020-12-02T21:01:00Z
FIVE.OQ,5870373712.51,2020-09-02T20:01:10Z
FIVE.OQ,4724948433.85,2020-06-09T20:01:10Z
FIVE.OQ,6041581683.04,2020-03-18T20:01:10Z
FIVE.OQ,6906445072.53,2019-12-04T21:01:10Z
FIVE.OQ,5843479300.88,2019-08-28T20:01:15Z
FIVE.OQ,7882774276.32,2019-06-05T20:01:30Z
FIVE.OQ,6617764094.82,2019-03-27T20:01:11Z
FIVE.OQ,6552989431.66,2018-12-05T21:01:06Z
FIVE.OQ,5304991915.96,2018-09-06T20:02:42Z
FIVE.OQ,3689719441.49,2018-06-06T20:01:02Z
FIVE.OQ,3231872774.54,2018-03-21T17:00:00Z
FIVE.OQ,2949225315.25,2017-11-30T17:00:00Z
FIVE.OQ,2445179091.24,2017-08-30T17:00:00Z
FIVE.OQ,2527601727.52,2017-06-01T17:00:00Z
FIVE.OQ,1909717288.0,2017-03-22T17:00:00Z
FIVE.OQ,1982638048.39,2016-12-01T17:00:00Z
FIVE.OQ,2695487187.36,2016-08-31T21:01:00Z
COGT.OQ,190507664.26,2021-05-12T11:00:15Z
COGT.OQ,577810214.71,2021-03-16T11:00:22Z
COGT.OQ,98347717.18,2020-11-09T12:00:16Z
COGT.OQ,-7007507.14,2020-08-11T21:00:04Z
COGT.OQ,-16950985.82,2020-05-11T20:41:01Z
COGT.OQ,-15340468.5092,2020-03-26T11:41:27Z
COGT.OQ,-1730802.24,2019-11-12T21:30:00Z
COGT.OQ,23048313.64,2019-08-12T20:05:49Z
COGT.OQ,64995884.18,2019-05-13T11:00:33Z
