Instrument,Market Capitalization,Original Announcement Date Time
MHK.N,10679957755.81,2019-07-25T20:15:09Z
MHK.N,9136012971.45,2019-04-25T20:15:02Z
MHK.N,8678308607.2,2019-02-07T21:15:05Z
MHK.N,13081616936.85,2018-10-25T20:09:21Z
MHK.N,15984260663.49,2018-07-25T20:05:13Z
MHK.N,17308188644.26,2018-04-26T17:00:00Z
MHK.N,20509903034.3,2018-02-08T17:00:00Z
MHK.N,18399442189.27,2017-10-26T17:00:00Z
MHK.N,17962409017.46,2017-07-27T20:19:50Z
MHK.N,17051563914.59,2017-04-27T21:21:29Z
MHK.N,14809330498.56,2017-02-09T23:14:00Z
MHK.N,14855892156.0,2016-11-03T21:15:00Z
MHK.N,14030669102.26,2016-08-04T16:00:00Z
NVDA.OQ,373666674773.7,2021-05-26T20:22:40Z
NVDA.OQ,321626210000.0,2021-02-24T21:27:52Z
NVDA.OQ,335407370000.0,2020-11-18T21:23:23Z
NVDA.OQ,250784700000.0,2020-08-19T20:38:18Z
NVDA.OQ,178136974767.36,2020-05-21T20:20:10Z
NVDA.OQ,153293760000.0,2020-02-13T21:20:10Z
NVDA.OQ,124564860000.0,2019-11-14T21:20:08Z
NVDA.OQ,106617630000.0,2019-08-15T20:20:00Z
NVDA.OQ,108366763421.84,2019-05-16T20:24:58Z
NVDA.OQ,97691500000.0,2019-02-14T21:26:52Z
NVDA.OQ,120560320000.0,2018-11-15T21:24:16Z
NVDA.OQ,152976140000.0,2018-08-16T20:27:04Z
NVDA.OQ,137390561539.14,2018-05-10T17:00:00Z
NVDA.OQ,147457980000.0,2018-02-08T17:00:00Z
NVDA.OQ,121116000000.0,2017-11-09T17:00:00Z
NVDA.OQ,97812050000.0,2017-08-10T17:00:00Z
NVDA.OQ,62010206388.2,2017-05-09T17:00:00Z
NVDA.OQ,59796950000.0,2017-02-09T21:20:00Z
NVDA.OQ,37749600000.0,2016-11-10T21:20:00Z
NVDA.OQ,30491400000.0,2016-08-11T21:20:00Z
GCI.N,748002408.9,2021-05-07T10:30:00Z
GCI.N,463040508.0,2021-02-25T12:08:28Z
GCI.N,177197436.0,2020-11-03T11:30:00Z
GCI.N,182294532.06,2020-08-06T10:30:00Z
GCI.N,193888367.92,2020-05-07T10:45:00Z
GCI.N,822966050.72,2020-02-27T11:45:00Z
GCI.N,540087069.75,2019-10-31T20:24:41Z
GCI.N,571401887.84,2019-08-05T18:43:37Z
GCI.N,635365731.0,2019-05-02T20:48:47Z
GCI.N,691607048.8,2019-02-27T11:43:33Z
GCI.N,945997217.07,2018-10-31T10:32:50Z
GCI.N,1114199597.28,2018-08-02T20:43:14Z
GCI.N,915120248.82,2018-05-03T17:00:00Z
GCI.N,893034704.3,2018-02-28T17:00:00Z
GCI.N,756511084.77,2017-10-26T23:00:00Z
GCI.N,715746472.8,2017-07-27T17:00:00Z
GCI.N,765716347.84,2017-04-27T11:50:00Z
GCI.N,835853736.48,2017-02-21T12:06:00Z
GCI.N,728411829.63,2016-10-27T11:00:00Z
GCI.N,788938187.4,2016-07-28T11:50:00Z
FCF.N,1382624868.42,2021-04-27T12:39:41Z
FCF.N,1051670415.94,2021-01-26T22:00:02Z
FCF.N,750197804.94,2020-10-27T21:07:05Z
FCF.N,812538731.16,2020-07-28T22:01:39Z
FCF.N,895860719.44,2020-04-28T11:00:11Z
FCF.N,1426504798.4,2020-01-28T22:03:42Z
FCF.N,1305677395.68,2019-10-29T21:03:37Z
FCF.N,1326794151.39,2019-07-23T21:03:43Z
FCF.N,1242824171.4,2019-04-23T11:01:47Z
FCF.N,1190105509.44,2019-01-29T22:05:47Z
FCF.N,1619884111.38,2018-10-23T21:04:12Z
FCF.N,1556613146.55,2018-07-24T17:00:00Z
FCF.N,1378009188.63,2018-04-24T17:00:00Z
FCF.N,1395615729.68,2018-01-23T17:00:00Z
FCF.N,1377378821.07,2017-10-25T16:00:00Z
FCF.N,1236085289.56,2017-07-26T14:20:00Z
FCF.N,1181454066.0,2017-04-25T21:30:00Z
FCF.N,1261907651.86,2017-01-25T14:24:00Z
FCF.N,897929350.63,2016-10-26T12:00:00Z
FCF.N,818339954.0,2016-07-27T12:00:00Z
TACO.OQ,369778397.76,2021-04-29T20:10:07Z
TACO.OQ,332190697.74,2021-03-08T21:08:53Z
TACO.OQ,308674384.11,2020-10-15T20:07:13Z
TACO.OQ,233874748.8,2020-07-23T20:06:44Z
TACO.OQ,136828742.4,2020-05-04T20:09:00Z
TACO.OQ,292952991.81,2020-03-11T20:08:18Z
TACO.OQ,411697181.72,2019-10-21T20:08:46Z
TACO.OQ,420940886.08,2019-07-29T20:11:58Z
TACO.OQ,374924463.4,2019-05-06T20:09:53Z
TACO.OQ,377263948.41,2019-03-18T20:07:44Z
TACO.OQ,478880356.58,2018-10-16T20:08:41Z
TACO.OQ,499375173.15,2018-07-26T17:00:00Z
TACO.OQ,401406683.04,2018-05-03T17:00:00Z
TACO.OQ,465439058.14,2018-03-14T17:00:00Z
TACO.OQ,541604476.0,2017-10-19T17:00:00Z
TACO.OQ,528864524.46,2017-07-27T21:05:00Z
TACO.OQ,506219450.28,2017-05-04T17:00:00Z
TACO.OQ,560671002.96,2017-03-13T17:00:00Z
TACO.OQ,440500090.47,2016-10-17T17:00:00Z
TACO.OQ,353486082.18,2016-07-20T17:00:00Z
BEPC.N,16932335050.8,2021-05-04T21:43:52Z
BEPC.N,21081186660.82,2021-02-04T12:03:59Z
BEPC.N,14133903119.6,2020-11-04T21:38:34Z
BEPC.N,,2020-08-26T10:37:29Z
BEPC.N,,2020-06-22T11:55:58Z
BEPC.N,,2020-06-25T20:45:53Z
BEPC.N,,2020-11-04T21:38:34Z
BEPC.N,,
FMBH.OQ,792463901.06,2021-04-28T20:08:01Z
FMBH.OQ,563348637.72,2021-01-28T13:03:31Z
FMBH.OQ,417455515.8,2020-10-29T12:03:15Z
FMBH.OQ,438780423.7,2020-07-30T12:21:01Z
FMBH.OQ,396516970.16,2020-04-30T12:05:19Z
FMBH.OQ,587740170.0,2020-01-23T13:02:55Z
FMBH.OQ,576952132.08,2019-10-24T12:04:45Z
FMBH.OQ,582365309.76,2019-07-25T12:33:55Z
FMBH.OQ,555489948.44,2019-04-24T21:07:38Z
FMBH.OQ,531296749.2,2019-01-24T13:34:54Z
FMBH.OQ,616651588.18,2018-10-25T12:32:48Z
FMBH.OQ,595763201.7,2018-07-26T12:32:13Z
FMBH.OQ,461967227.1,2018-04-25T17:00:00Z
FMBH.OQ,486298722.04,2018-01-25T17:00:00Z
FMBH.OQ,480532684.8,2017-10-26T17:00:00Z
FMBH.OQ,427616066.88,2017-07-27T14:00:00Z
FMBH.OQ,422308276.56,2017-04-26T22:03:00Z
FMBH.OQ,423553708.0,2017-01-26T22:22:00Z
FMBH.OQ,339590414.12,2016-10-27T14:13:26Z
FMBH.OQ,211496350.0,2016-08-01T15:29:40Z
DXC.N,7958608221.18,2021-05-26T23:36:27Z
DXC.N,6551113068.5,2021-02-04T21:15:01Z
DXC.N,4537373431.5,2020-11-05T21:26:13Z
DXC.N,4192202949.0,2020-08-06T20:15:00Z
DXC.N,3311054143.2,2020-05-28T20:15:01Z
DXC.N,9622947039.93,2020-02-06T21:24:10Z
DXC.N,7727893071.5,2019-11-11T21:15:00Z
DXC.N,14694182710.45,2019-08-08T20:15:00Z
DXC.N,17252520035.97,2019-05-23T20:15:00Z
DXC.N,14893641228.57,2019-02-07T21:15:00Z
DXC.N,26294151469.6,2018-11-06T21:15:00Z
DXC.N,22889249966.22,2018-08-07T20:15:00Z
DXC.N,28720201068.45,2018-05-24T17:00:00Z
DXC.N,27072003900.5,2018-02-08T17:00:00Z
DXC.N,24449135977.6,2017-11-07T17:00:00Z
DXC.N,21837952508.4,2017-08-08T17:00:00Z
DXC.N,9733605439.04,2017-05-25T17:00:00Z
DXC.N,8377300416.08,2017-02-02T21:15:00Z
DXC.N,7349608643.93,2016-11-03T21:15:00Z
DXC.N,6935882211.23,2016-08-08T17:00:00Z
FWRD.OQ,2426109803.8,2021-04-29T20:17:00Z
FWRD.OQ,2113695510.0,2021-02-11T22:59:42Z
FWRD.OQ,1605534115.26,2020-10-29T20:05:00Z
FWRD.OQ,1393698906.34,2020-07-30T20:08:40Z
FWRD.OQ,1421041161.1,2020-05-01T17:16:41Z
FWRD.OQ,1970639094.5,2020-02-06T21:36:44Z
FWRD.OQ,1804104806.04,2019-10-24T20:08:38Z
FWRD.OQ,1697367512.75,2019-07-25T20:08:02Z
FWRD.OQ,1865851506.39,2019-04-24T20:07:45Z
FWRD.OQ,1601745606.5,2019-02-07T21:06:29Z
FWRD.OQ,2104290246.3,2018-10-24T20:08:57Z
FWRD.OQ,1737838022.76,2018-07-25T17:00:00Z
FWRD.OQ,1554979977.0,2018-04-25T17:00:00Z
FWRD.OQ,1710117580.48,2018-02-07T17:00:00Z
FWRD.OQ,1733949274.84,2017-10-25T17:00:00Z
FWRD.OQ,1609854613.92,2017-07-26T21:05:00Z
FWRD.OQ,1439473289.99,2017-04-26T17:00:00Z
FWRD.OQ,1446180734.98,2017-02-08T17:00:00Z
FWRD.OQ,1308892642.68,2016-10-20T17:00:00Z
FWRD.OQ,1355889160.76,2016-07-27T17:00:00Z
MAA.N,16515921268.08,2021-04-28T20:18:07Z
MAA.N,14489511482.28,2021-02-03T21:53:51Z
MAA.N,13731734716.5,2020-10-28T20:19:48Z
MAA.N,13579664026.2,2020-07-29T20:33:38Z
MAA.N,12192397006.57,2020-05-06T20:26:39Z
MAA.N,15600826944.62,2020-01-29T21:16:31Z
MAA.N,14826924014.89,2019-10-30T20:22:05Z
MAA.N,13424122798.08,2019-07-31T20:19:13Z
MAA.N,12451830618.11,2019-05-01T20:20:03Z
MAA.N,11288347857.6,2019-01-30T21:20:04Z
MAA.N,11401481191.72,2018-10-31T20:22:42Z
MAA.N,11455381345.37,2018-08-01T17:00:00Z
MAA.N,10368802374.6,2018-05-02T17:00:00Z
MAA.N,11426332527.84,2018-01-31T17:00:00Z
MAA.N,12142394503.04,2017-10-25T16:00:00Z
MAA.N,11968589772.92,2017-07-26T17:00:00Z
MAA.N,11984182701.08,2017-04-26T17:00:00Z
MAA.N,11118049482.24,2017-02-01T17:00:00Z
MAA.N,7100208746.28,2016-10-27T16:00:00Z
MAA.N,8478280669.6,2016-07-27T21:20:00Z
SYF.N,23645151093.5,2021-04-27T10:30:06Z
SYF.N,20263426810.77,2021-01-29T11:32:54Z
SYF.N,15276868637.87,2020-10-20T10:31:37Z
SYF.N,12934965424.16,2020-07-21T10:31:26Z
SYF.N,9448572743.17,2020-04-21T10:38:42Z
SYF.N,23269400963.51,2020-01-24T11:05:42Z
SYF.N,22616670827.24,2019-10-18T10:03:50Z
SYF.N,23898599553.33,2019-07-19T10:04:37Z
SYF.N,22063778390.5,2019-04-18T10:32:28Z
SYF.N,16861446010.44,2019-01-23T11:30:07Z
SYF.N,23020524360.96,2018-10-19T10:33:53Z
SYF.N,25193775575.04,2018-07-27T10:32:30Z
SYF.N,25492152522.9,2018-04-20T05:00:00Z
SYF.N,30215860479.09,2018-01-19T17:00:00Z
SYF.N,24695158953.6,2017-10-20T17:00:00Z
SYF.N,24184415323.74,2017-07-21T02:00:00Z
SYF.N,27810606183.5,2017-04-28T11:30:00Z
SYF.N,29939644239.57,2017-01-20T11:30:00Z
SYF.N,23349910192.0,2016-10-21T17:00:00Z
SYF.N,21081507787.84,2016-07-22T11:30:00Z
ITW.N,70106708745.84,2021-04-30T12:02:31Z
ITW.N,64532150812.68,2021-02-05T13:03:57Z
ITW.N,61154879627.81,2020-10-23T12:02:26Z
ITW.N,55281144087.65,2020-07-31T12:04:41Z
ITW.N,44900263514.48,2020-05-05T13:22:34Z
ITW.N,57734177024.48,2020-01-31T13:00:11Z
ITW.N,50296839963.04,2019-10-25T12:04:44Z
ITW.N,49130144489.91,2019-07-26T13:31:41Z
ITW.N,46922614601.48,2019-04-25T13:26:17Z
ITW.N,42035930894.79,2019-02-01T14:21:07Z
ITW.N,47325012114.24,2018-10-24T13:22:10Z
ITW.N,46932173513.34,2018-07-23T12:00:07Z
ITW.N,53501574780.36,2018-04-26T17:00:00Z
ITW.N,57162640647.25,2018-01-24T16:00:00Z
ITW.N,50920348183.2,2017-10-23T17:00:00Z
ITW.N,49299404415.0,2017-07-24T13:00:00Z
ITW.N,45761897016.81,2017-04-24T17:00:00Z
ITW.N,42984040950.24,2017-01-25T12:00:00Z
ITW.N,42064408520.96,2016-10-20T12:59:00Z
ITW.N,36972665785.44,2016-07-20T18:40:23Z
WAFD.OQ,2251005402.8,2021-04-13T23:00:01Z
WAFD.OQ,1952819282.7,2021-01-29T11:25:04Z
WAFD.OQ,1578880133.04,2020-10-14T23:02:56Z
WAFD.OQ,2031949737.84,2020-07-22T23:00:00Z
WAFD.OQ,1965330356.0,2020-04-21T23:00:00Z
WAFD.OQ,2862653435.5,2020-01-15T00:02:39Z
WAFD.OQ,2916345716.37,2019-10-15T23:00:00Z
WAFD.OQ,2809853066.93,2019-07-17T00:03:39Z
WAFD.OQ,2343339229.41,2019-04-16T00:01:36Z
WAFD.OQ,2166810875.22,2019-01-15T01:00:00Z
WAFD.OQ,2673201440.0,2018-10-17T00:04:42Z
WAFD.OQ,2762319910.5,2018-07-18T17:00:00Z
WAFD.OQ,2974688809.0,2018-04-11T17:00:00Z
WAFD.OQ,2972575241.5,2018-01-17T17:00:00Z
WAFD.OQ,2975533890.5,2017-10-18T16:00:00Z
WAFD.OQ,2977404120.4,2017-07-18T17:00:00Z
WAFD.OQ,2960416435.3,2017-04-14T17:00:00Z
WAFD.OQ,3061859144.55,2017-01-17T17:28:00Z
WAFD.OQ,2392684997.96,2016-10-19T16:00:00Z
WAFD.OQ,2188887442.18,2016-07-14T17:00:00Z
ENVA.N,1298415365.04,2021-04-29T20:16:04Z
ENVA.N,885847677.02,2021-02-04T21:16:03Z
ENVA.N,493531205.53,2020-10-27T20:16:03Z
ENVA.N,447612115.43,2020-07-28T20:16:04Z
ENVA.N,449304456.51,2020-04-28T20:16:04Z
ENVA.N,793371618.84,2020-01-29T21:16:04Z
ENVA.N,705251622.5,2019-10-24T20:16:04Z
ENVA.N,777399628.25,2019-07-25T20:16:04Z
ENVA.N,768802673.66,2019-04-25T20:22:37Z
ENVA.N,653556432.76,2019-01-31T21:16:04Z
ENVA.N,983625062.4,2018-10-25T20:16:06Z
ENVA.N,1238196345.55,2018-07-26T20:21:37Z
ENVA.N,746621555.4,2018-04-26T17:00:00Z
ENVA.N,508664656.0,2018-02-01T17:00:00Z
ENVA.N,453040358.1,2017-10-26T16:00:00Z
ENVA.N,497341067.85,2017-07-27T21:16:00Z
ENVA.N,497299161.15,2017-04-27T06:51:00Z
ENVA.N,416843154.7,2017-02-02T21:16:00Z
ENVA.N,321517269.92,2016-10-27T20:16:00Z
ENVA.N,244334026.88,2016-07-28T21:22:00Z
NUAN.OQ,12440020494.72,2021-05-10T20:04:52Z
NUAN.OQ,12561090564.92,2021-02-08T21:02:02Z
NUAN.OQ,9369636404.05,2020-11-18T21:02:03Z
NUAN.OQ,7117562705.61,2020-08-05T20:06:13Z
NUAN.OQ,4746853625.96,2020-05-07T20:08:51Z
NUAN.OQ,5066833510.26,2020-02-05T21:18:51Z
NUAN.OQ,4658834280.03,2019-11-20T21:04:40Z
NUAN.OQ,4633745949.23,2019-08-07T20:03:50Z
NUAN.OQ,4832127823.52,2019-05-09T20:48:24Z
NUAN.OQ,3802689017.19,2019-02-07T21:02:48Z
NUAN.OQ,4967426418.52,2018-11-19T21:00:05Z
NUAN.OQ,4102075791.53,2018-08-08T20:17:12Z
NUAN.OQ,4625764447.5,2018-05-09T17:00:00Z
NUAN.OQ,4746050695.5,2018-02-08T17:00:00Z
NUAN.OQ,4536781263.24,2017-11-28T16:00:00Z
NUAN.OQ,5008073933.02,2017-08-08T17:00:00Z
NUAN.OQ,5046958853.52,2017-05-09T17:00:00Z
NUAN.OQ,4339661668.9,2017-02-07T21:01:00Z
NUAN.OQ,4055502114.5,2016-11-17T21:01:00Z
NUAN.OQ,4364166758.49,2016-08-08T17:00:00Z
MMM.N,111691779385.36,2021-04-27T10:30:08Z
MMM.N,100822696055.62,2021-01-26T11:30:08Z
MMM.N,92395328418.04,2020-10-27T10:30:00Z
MMM.N,89853272757.58,2020-07-28T10:30:01Z
MMM.N,78520056605.21,2020-04-28T10:30:00Z
MMM.N,101474108590.7,2020-01-28T11:30:00Z
MMM.N,94538327682.0,2019-10-24T10:30:00Z
MMM.N,99917805218.04,2019-07-25T10:30:00Z
MMM.N,119659803028.08,2019-04-25T10:30:00Z
MMM.N,109860632510.72,2019-01-29T11:30:00Z
MMM.N,123605325527.96,2018-10-23T11:30:00Z
MMM.N,116791145715.04,2018-07-24T11:30:00Z
MMM.N,130550285013.12,2018-04-24T16:00:00Z
MMM.N,140188280379.96,2018-01-25T17:00:00Z
MMM.N,125261424155.3,2017-10-24T17:00:00Z
MMM.N,124240952333.93,2017-07-25T12:30:00Z
MMM.N,114269848076.08,2017-04-24T11:30:00Z
MMM.N,107403855226.57,2017-01-24T17:00:00Z
MMM.N,105996423848.23,2016-10-25T12:30:00Z
MMM.N,105842578959.92,2016-07-26T17:00:00Z
NXPI.OQ,57377399762.16,2021-04-26T22:01:49Z
NXPI.OQ,44482982941.94,2021-02-01T21:20:48Z
NXPI.OQ,33459437443.79,2020-10-26T21:02:51Z
NXPI.OQ,30177627571.35,2020-07-27T21:03:46Z
NXPI.OQ,22743728576.7,2020-04-27T21:22:57Z
NXPI.OQ,35572615564.5,2020-02-03T22:03:45Z
NXPI.OQ,35016700655.07,2019-10-29T11:18:37Z
NXPI.OQ,32084672401.59,2019-07-30T00:02:37Z
NXPI.OQ,29054033332.41,2019-04-30T10:34:33Z
NXPI.OQ,24087335248.32,2019-02-07T11:22:03Z
NXPI.OQ,29583244701.0,2018-11-01T10:49:14Z
NXPI.OQ,37807732730.74,2018-07-26T10:47:48Z
NXPI.OQ,40482334854.0,2018-05-03T17:00:00Z
NXPI.OQ,39697002443.43,2018-02-08T17:00:00Z
NXPI.OQ,39129463663.58,2017-10-26T17:00:00Z
NXPI.OQ,37870013245.9,2017-08-03T17:00:00Z
NXPI.OQ,35811296217.0,2017-05-04T17:00:00Z
NXPI.OQ,33911740504.62,2017-02-02T17:00:00Z
NXPI.OQ,35295751952.62,2016-10-27T17:00:00Z
NXPI.OQ,26977843150.14,2016-08-02T17:00:00Z
GT.OQ,4099079752.53,2021-04-30T11:45:02Z
GT.OQ,2543492845.53,2021-02-09T12:45:04Z
GT.OQ,1788138416.61,2020-10-30T11:45:04Z
GT.OQ,2084279477.09,2020-07-31T11:45:03Z
GT.OQ,1356045741.0,2020-04-30T11:27:46Z
GT.OQ,3617525382.495,2020-02-11T12:45:03Z
GT.OQ,3350077347.145,2019-10-25T12:15:04Z
GT.OQ,3556801908.9,2019-07-26T12:15:04Z
GT.OQ,4215591835.95,2019-04-26T12:15:04Z
GT.OQ,4755735038.86,2019-02-08T12:45:04Z
GT.OQ,5543798275.55,2018-10-26T00:00:00Z
GT.OQ,5585614661.78,2018-07-27T12:02:33Z
GT.OQ,6391928630.4,2018-04-25T17:00:00Z
GT.OQ,7958828794.86,2018-02-08T17:00:00Z
GT.OQ,8371142027.5,2017-10-27T17:00:00Z
GT.OQ,8801657903.2,2017-07-28T16:00:00Z
GT.OQ,9064601496.0,2017-04-28T10:15:00Z
GT.OQ,8058691354.14,2017-02-08T12:45:00Z
GT.OQ,8431996460.6,2016-10-28T17:00:00Z
GT.OQ,6734416860.36,2016-07-27T17:00:00Z
RGLD.OQ,7060571099.52,2021-05-05T20:22:00Z
RGLD.OQ,6971729419.4,2021-02-03T21:05:01Z
RGLD.OQ,7876615473.02,2020-11-04T21:05:01Z
RGLD.OQ,8153040238.56,2020-08-05T20:05:01Z
RGLD.OQ,5746079272.08,2020-05-06T20:31:00Z
RGLD.OQ,8006886489.0,2020-02-05T21:05:01Z
RGLD.OQ,8081578861.47,2019-11-06T21:30:00Z
RGLD.OQ,6715110363.36,2019-08-07T23:33:00Z
RGLD.OQ,5957455354.2,2019-05-01T20:05:00Z
RGLD.OQ,5610856813.2,2019-02-06T21:05:00Z
RGLD.OQ,5048255081.42,2018-10-31T21:05:00Z
RGLD.OQ,6076741654.28,2018-08-09T10:15:18Z
RGLD.OQ,5620646009.91,2018-05-02T17:00:00Z
RGLD.OQ,5375105309.36,2018-02-07T17:00:00Z
RGLD.OQ,5629433982.12,2017-11-01T17:00:00Z
RGLD.OQ,5107535012.21,2017-08-09T22:01:00Z
RGLD.OQ,4576579452.0,2017-05-10T17:00:00Z
RGLD.OQ,4137745097.15,2017-02-01T22:00:00Z
RGLD.OQ,5057389153.47,2016-11-02T17:00:00Z
RGLD.OQ,4700533733.22,2016-08-11T17:00:00Z
GKOS.N,3842834087.4,2021-05-06T20:36:34Z
GKOS.N,3383796243.42,2021-02-25T21:10:00Z
GKOS.N,2212301543.2,2020-11-05T21:10:00Z
GKOS.N,1699328855.98,2020-08-06T20:10:00Z
GKOS.N,1349953881.3,2020-05-07T20:10:00Z
GKOS.N,2011458137.52,2020-02-27T21:15:00Z
GKOS.N,2304194674.67,2019-11-06T21:10:00Z
GKOS.N,2744783636.4,2019-08-07T20:15:00Z
GKOS.N,2833681378.47,2019-05-08T20:10:00Z
GKOS.N,2023704892.72,2019-02-27T21:10:00Z
GKOS.N,2288050149.0,2018-11-07T21:10:00Z
GKOS.N,1418580693.44,2018-08-02T20:29:06Z
GKOS.N,1071061515.38,2018-05-09T17:00:00Z
GKOS.N,886601304.45,2018-02-28T17:00:00Z
GKOS.N,1136322297.0,2017-11-07T17:00:00Z
GKOS.N,1421879152.98,2017-08-02T21:10:00Z
GKOS.N,1756146795.3,2017-05-03T21:15:00Z
GKOS.N,1150736668.2,2017-03-01T17:00:00Z
GKOS.N,1246338591.6,2016-11-10T21:15:00Z
GKOS.N,948089810.88,2016-08-01T17:00:00Z
CPE.N,1779306051.45,2021-05-05T20:10:09Z
CPE.N,523145163.52,2021-02-24T21:10:11Z
CPE.N,191594927.7,2020-11-03T02:25:15Z
CPE.N,457006460.3,2020-08-04T20:10:11Z
CPE.N,217343409.6071,2020-05-11T10:00:08Z
CPE.N,1915578106.26,2020-02-26T22:35:32Z
CPE.N,990840948.44,2019-11-04T21:10:04Z
CPE.N,1501944607.33,2019-08-06T20:23:09Z
CPE.N,1720524887.05,2019-05-06T20:50:44Z
CPE.N,1477010911.75,2019-02-26T21:42:04Z
CPE.N,2728539552.64,2018-11-06T21:57:43Z
CPE.N,2443304569.8,2018-08-06T16:00:00Z
CPE.N,2673789970.92,2018-05-02T17:00:00Z
CPE.N,2452309489.8,2018-02-27T17:00:00Z
CPE.N,2268546663.8,2017-11-06T17:00:00Z
CPE.N,2133261093.26,2017-08-02T20:15:00Z
CPE.N,2645882273.44,2017-05-02T17:00:00Z
CPE.N,3090005088.4,2017-02-27T21:47:00Z
CPE.N,2528268858.1,2016-11-02T17:00:00Z
CPE.N,1472147932.12,2016-08-08T16:00:00Z
MPAA.OQ,428521185.0,2021-06-14T12:01:05Z
MPAA.OQ,373763884.14,2021-02-09T12:59:26Z
MPAA.OQ,296053693.72,2020-11-09T12:59:42Z
MPAA.OQ,335241954.6,2020-08-10T12:00:01Z
MPAA.OQ,238634800.4,2020-06-15T12:00:01Z
MPAA.OQ,417799610.9,2020-02-10T12:59:10Z
MPAA.OQ,319248081.1,2019-11-12T12:59:18Z
MPAA.OQ,402931746.72,2019-08-08T12:00:16Z
MPAA.OQ,354927754.74,2019-06-28T11:59:31Z
MPAA.OQ,312983457.28,2019-02-11T13:00:56Z
MPAA.OQ,443582732.6,2019-01-08T13:01:42Z
MPAA.OQ,353489938.42,2018-08-09T11:59:38Z
MPAA.OQ,408753312.69,2018-06-14T12:00:59Z
MPAA.OQ,476549154.06,2018-02-09T17:00:00Z
MPAA.OQ,548990016.54,2017-11-09T17:00:00Z
MPAA.OQ,526727227.36,2017-08-09T13:00:00Z
MPAA.OQ,574459828.67,2017-06-14T03:30:00Z
MPAA.OQ,502467076.32,2017-02-09T13:00:00Z
MPAA.OQ,536184178.32,2016-11-09T17:00:00Z
MPAA.OQ,503773444.98,2016-08-09T17:00:00Z
VNDA.OQ,824338304.2,2021-05-05T20:01:09Z
VNDA.OQ,718648333.56,2021-02-10T21:01:09Z
VNDA.OQ,527932514.34,2020-10-28T20:01:00Z
VNDA.OQ,624057273.84,2020-08-05T20:01:07Z
VNDA.OQ,555799672.12,2020-05-06T20:01:04Z
VNDA.OQ,875261564.85,2020-02-25T21:01:02Z
VNDA.OQ,707477232.64,2019-11-06T21:01:05Z
VNDA.OQ,746258194.84,2019-07-31T20:01:11Z
VNDA.OQ,968626673.6,2019-05-01T20:01:11Z
VNDA.OQ,1370515364.4,2019-02-13T21:01:02Z
VNDA.OQ,1202108262.75,2018-11-07T21:01:06Z
VNDA.OQ,992708854.05,2018-08-01T20:01:09Z
VNDA.OQ,863783791.05,2018-05-02T17:00:00Z
VNDA.OQ,682898380.0,2018-02-14T17:00:00Z
VNDA.OQ,802963623.7,2017-11-07T17:00:00Z
VNDA.OQ,726201886.9,2017-08-02T16:00:00Z
VNDA.OQ,620850034.0,2017-05-02T17:00:00Z
VNDA.OQ,700949546.0,2017-02-15T21:05:00Z
VNDA.OQ,720250069.76,2016-11-02T17:00:00Z
VNDA.OQ,482882148.33,2016-07-27T16:00:00Z
PDM.N,2154374384.94,2021-04-28T20:22:31Z
PDM.N,2045446807.26,2021-02-10T21:22:43Z
PDM.N,1710210300.34,2020-10-29T20:20:15Z
PDM.N,2091541647.69,2020-07-29T21:00:42Z
PDM.N,2223758308.14,2020-04-29T20:36:19Z
PDM.N,2797422993.92,2020-02-04T21:34:23Z
PDM.N,2626357559.04,2019-10-30T20:24:05Z
PDM.N,2503155663.82,2019-07-31T20:43:21Z
PDM.N,2681226474.9,2019-05-01T20:49:11Z
PDM.N,2187449371.68,2019-02-05T21:39:40Z
PDM.N,2430061383.09,2018-10-30T21:08:54Z
PDM.N,2554318086.4,2018-08-01T17:00:00Z
PDM.N,2330515617.01,2018-05-01T17:00:00Z
PDM.N,2831133782.62,2018-02-07T17:00:00Z
PDM.N,2933075275.2,2017-11-01T17:00:00Z
PDM.N,3063342374.76,2017-08-02T17:00:00Z
PDM.N,3106938328.86,2017-05-03T16:00:00Z
PDM.N,3036870394.83,2017-02-08T17:00:00Z
PDM.N,3161649306.34,2016-11-01T17:00:00Z
PDM.N,3125795344.38,2016-08-03T16:00:00Z
HE.N,4855364426.88,2021-05-10T21:10:44Z
HE.N,3873673214.63,2021-02-16T11:04:56Z
HE.N,3629180561.76,2020-11-06T11:00:11Z
HE.N,3935786441.52,2020-08-06T10:00:16Z
HE.N,4698713430.6,2020-05-05T10:00:13Z
HE.N,5106454349.04,2020-02-13T11:03:57Z
HE.N,4970238644.04,2019-11-01T20:45:51Z
HE.N,4744202517.6,2019-07-31T00:00:04Z
HE.N,4441357494.54,2019-05-07T10:00:13Z
HE.N,3987157951.9,2019-02-15T11:07:14Z
HE.N,3875012329.55,2018-11-07T11:04:00Z
HE.N,3733258236.4,2018-08-03T10:25:45Z
HE.N,3741958977.66,2018-05-10T22:00:00Z
HE.N,3932613104.7,2018-03-01T23:00:00Z
HE.N,3630171667.82,2017-11-02T23:00:00Z
HE.N,3521339732.9,2017-08-03T22:00:00Z
HE.N,3622330425.85,2017-05-05T16:00:00Z
HE.N,3588904983.51,2017-02-14T17:00:00Z
HE.N,3229642779.3,2016-10-28T17:00:00Z
HE.N,3537722248.41,2016-08-04T16:00:00Z
ALTO.OQ,397301072.55,2021-05-12T20:21:29Z
