Instrument,Earnings before Interest & Taxes (EBIT) - Normalized,Original Announcement Date Time
KSS.N,273000000.0,2021-05-20T11:00:00Z
KSS.N,352000000.0,2021-03-02T12:00:01Z
KSS.N,72000000.0,2020-11-17T12:00:00Z
KSS.N,143000000.0,2020-08-18T11:00:00Z
KSS.N,-425000000.0,2020-05-19T11:00:00Z
KSS.N,459000000.0,2020-03-03T12:08:46Z
KSS.N,204000000.0,2019-11-19T12:01:35Z
KSS.N,383000000.0,2019-08-20T11:00:00Z
KSS.N,167000000.0,2019-05-21T11:01:29Z
KSS.N,545000000.0,2019-03-05T12:00:00Z
KSS.N,258000000.0,2018-11-20T12:00:00Z
KSS.N,452000000.0,2018-08-21T11:05:47Z
KSS.N,210000000.0,2018-05-22T17:00:00Z
KSS.N,567000000.0,2018-03-01T17:00:00Z
KSS.N,257000000.0,2017-11-09T17:00:00Z
KSS.N,407000000.0,2017-08-10T12:02:00Z
KSS.N,185000000.0,2017-05-11T03:18:25Z
KSS.N,474000000.0,2017-02-23T13:55:00Z
KSS.N,295000000.0,2016-11-10T17:00:00Z
KSS.N,430000000.0,2016-08-11T17:00:00Z
SPG.N,718636000.0,2021-05-10T20:15:52Z
SPG.N,510088000.0,2021-02-08T21:13:57Z
SPG.N,371783000.0,2020-11-09T21:21:06Z
SPG.N,487407000.0,2020-08-10T20:19:24Z
SPG.N,712079000.0,2020-05-11T20:18:51Z
SPG.N,897789000.0,2020-02-04T12:33:50Z
SPG.N,818811000.0,2019-10-30T11:04:49Z
SPG.N,780163000.0,2019-07-31T11:04:35Z
SPG.N,830680000.0,2019-04-30T11:08:01Z
SPG.N,910077000.0,2019-02-01T12:09:22Z
SPG.N,847133000.0,2018-10-25T11:05:53Z
SPG.N,818674000.0,2018-07-30T17:00:00Z
SPG.N,785739000.0,2018-04-27T17:00:00Z
SPG.N,866148000.0,2018-01-31T16:00:00Z
SPG.N,791667000.0,2017-10-27T16:00:00Z
SPG.N,772176000.0,2017-08-01T17:00:00Z
SPG.N,749277000.0,2017-04-27T17:00:00Z
SPG.N,793792000.0,2017-01-31T16:00:00Z
SPG.N,753240000.0,2016-10-26T16:00:00Z
SPG.N,737111000.0,2016-07-27T11:45:00Z
MSM.N,49578000.0,2021-04-07T10:30:06Z
MSM.N,85264000.0,2021-01-06T11:30:04Z
MSM.N,81279000.0,2020-10-27T10:30:19Z
MSM.N,109292000.0,2020-07-08T10:30:04Z
MSM.N,77400000.0,2020-04-08T10:42:02Z
MSM.N,93019000.0,2020-01-08T11:35:33Z
MSM.N,73051000.0,2019-10-24T10:30:09Z
MSM.N,117406000.0,2019-07-10T10:30:06Z
MSM.N,101344000.0,2019-04-10T10:30:05Z
MSM.N,107902000.0,2019-01-09T11:30:03Z
MSM.N,107898000.0,2018-10-30T10:30:22Z
MSM.N,115923000.0,2018-07-11T10:45:04Z
MSM.N,98180000.0,2018-04-10T17:00:00Z
MSM.N,98870000.0,2018-01-10T23:00:00Z
MSM.N,102025000.0,2017-10-31T17:00:00Z
MSM.N,101774000.0,2017-07-12T17:00:00Z
MSM.N,86591000.0,2017-04-06T11:45:00Z
MSM.N,90316000.0,2017-01-11T11:45:00Z
MSM.N,99258000.0,2016-11-01T17:00:00Z
MSM.N,105894000.0,2016-07-06T12:14:00Z
ANNX.OQ,-26006000.0,2021-05-17T20:20:11Z
ANNX.OQ,-23198000.0,2021-03-25T11:18:32Z
ANNX.OQ,-15637000.0,2020-11-16T21:01:00Z
ANNX.OQ,-12236000.0,2020-09-08T20:01:10Z
ANNX.OQ,-12341000.0,2020-07-02T22:08:16Z
ANNX.OQ,-9131000.0,2020-07-02T22:08:16Z
ANNX.OQ,-10186000.0,2019-12-06T22:07:39Z
ANNX.OQ,-9401000.0,2019-09-18T22:07:38Z
ANNX.OQ,-8651000.0,2020-07-02T22:08:16Z
ANNX.OQ,-4696000.0,2020-07-02T22:08:16Z
ANNX.OQ,-4168000.0,2019-12-06T22:07:39Z
ANNX.OQ,,
DISH.OQ,865915000.0,2021-04-29T10:29:42Z
DISH.OQ,992617000.0,2021-02-22T11:17:16Z
DISH.OQ,811498000.0,2020-11-06T11:26:49Z
DISH.OQ,637666000.0,2020-08-07T10:22:04Z
DISH.OQ,502088000.0,2020-05-07T10:15:04Z
DISH.OQ,524352000.0,2020-02-19T11:17:58Z
DISH.OQ,467140000.0,2019-11-07T11:22:59Z
DISH.OQ,433564000.0,2019-07-29T20:04:46Z
DISH.OQ,463827000.0,2019-05-03T10:15:56Z
DISH.OQ,483701000.0,2019-02-13T11:38:42Z
DISH.OQ,557598000.0,2018-11-07T11:29:21Z
DISH.OQ,580188000.0,2018-08-03T10:18:57Z
DISH.OQ,531987000.0,2018-05-08T23:00:00Z
DISH.OQ,417483000.0,2018-02-21T23:00:00Z
DISH.OQ,449606000.0,2017-11-09T23:00:00Z
DISH.OQ,550965000.0,2017-08-03T23:00:00Z
DISH.OQ,612065000.0,2017-05-01T17:00:00Z
DISH.OQ,596682000.0,2017-02-22T17:00:00Z
DISH.OQ,527049000.0,2016-11-09T17:00:00Z
DISH.OQ,668580000.0,2016-07-21T17:00:00Z
BCEI.N,31574000.0,2021-05-03T20:05:01Z
BCEI.N,22650000.0,2021-02-17T21:47:47Z
BCEI.N,12126000.0,2020-11-05T22:26:16Z
BCEI.N,-8984000.0,2020-08-06T20:05:12Z
BCEI.N,13579000.0,2020-05-07T20:05:21Z
BCEI.N,35071000.0,2020-02-27T21:05:11Z
BCEI.N,30938000.0,2019-11-06T21:05:07Z
BCEI.N,41823000.0,2019-08-07T20:36:31Z
BCEI.N,35829000.0,2019-05-08T20:45:13Z
BCEI.N,31035000.0,2019-02-28T11:26:00Z
BCEI.N,66964000.0,2018-11-08T21:05:17Z
BCEI.N,36224000.0,2018-08-09T10:14:41Z
BCEI.N,30725000.0,2018-05-08T16:00:00Z
BCEI.N,11520000.0,2018-03-14T17:00:00Z
BCEI.N,9789000.0,2017-11-08T17:00:00Z
BCEI.N,588000.0,2017-08-08T16:00:00Z
BCEI.N,4607000.0,2017-05-10T16:00:00Z
BCEI.N,-22754000.0,2017-03-15T22:40:00Z
BCEI.N,-8496000.0,2016-11-09T17:00:00Z
BCEI.N,-5875000.0,2016-08-01T17:00:00Z
NRZ.N,399595000.0,2021-05-05T10:30:01Z
NRZ.N,157027000.0,2021-02-09T11:30:00Z
NRZ.N,215467000.0,2020-10-26T10:30:00Z
NRZ.N,39828000.0,2020-07-22T10:30:00Z
NRZ.N,-1629478000.0,2020-05-05T10:45:00Z
NRZ.N,206860000.0,2020-02-06T11:30:00Z
NRZ.N,244787000.0,2019-10-25T10:30:00Z
NRZ.N,-37738000.0,2019-08-01T21:09:45Z
NRZ.N,209425000.0,2019-05-01T10:30:00Z
NRZ.N,-51793000.0,2019-02-12T11:57:15Z
NRZ.N,202929000.0,2018-10-25T10:50:00Z
NRZ.N,195859000.0,2018-07-26T10:58:03Z
NRZ.N,614122000.0,2018-04-27T17:00:00Z
NRZ.N,348543000.0,2018-02-13T17:00:00Z
NRZ.N,273843000.0,2017-10-27T17:00:00Z
NRZ.N,425362000.0,2017-07-31T17:00:00Z
NRZ.N,144866000.0,2017-05-01T17:00:00Z
NRZ.N,265207000.0,2017-02-21T11:30:32Z
NRZ.N,153751000.0,2016-11-02T11:34:00Z
NRZ.N,103964000.0,2016-08-02T17:00:00Z
RCII.OQ,97164000.0,2021-05-05T21:31:00Z
RCII.OQ,55039000.0,2021-02-24T21:33:51Z
RCII.OQ,80687000.0,2020-10-28T20:18:49Z
RCII.OQ,55435000.0,2020-08-06T10:05:32Z
RCII.OQ,50175000.0,2020-05-06T20:30:00Z
RCII.OQ,69134000.0,2020-02-24T22:12:00Z
RCII.OQ,38879000.0,2019-11-06T22:54:00Z
RCII.OQ,133829000.0,2019-08-07T20:30:00Z
RCII.OQ,27349000.0,2019-05-06T20:15:00Z
RCII.OQ,32249000.0,2019-02-25T21:30:00Z
RCII.OQ,30332000.0,2018-11-05T21:30:00Z
RCII.OQ,42351000.0,2018-07-30T20:30:00Z
RCII.OQ,11130000.0,2018-04-30T17:00:00Z
RCII.OQ,-27293000.0,2018-02-20T17:00:00Z
RCII.OQ,-1645000.0,2017-10-30T17:00:00Z
RCII.OQ,8291000.0,2017-07-26T21:15:00Z
RCII.OQ,14852000.0,2017-05-02T00:05:00Z
RCII.OQ,-7956000.0,
RCII.OQ,16700000.0,2016-10-26T21:15:00Z
RCII.OQ,27550000.0,2016-07-27T17:00:00Z
CMCSA.OQ,5441000000.0,2021-04-29T11:00:00Z
CMCSA.OQ,5476000000.0,2021-01-28T12:00:00Z
CMCSA.OQ,4177000000.0,2020-10-29T11:00:01Z
CMCSA.OQ,5083000000.0,2020-07-30T11:00:01Z
CMCSA.OQ,4150000000.0,2020-04-30T11:08:45Z
CMCSA.OQ,5186000000.0,2020-01-23T12:07:27Z
CMCSA.OQ,5263000000.0,2019-10-24T11:00:01Z
CMCSA.OQ,5385000000.0,2019-07-25T11:00:00Z
CMCSA.OQ,5909000000.0,2019-04-25T11:00:01Z
CMCSA.OQ,4322000000.0,2019-01-23T12:00:00Z
CMCSA.OQ,4584000000.0,2018-10-25T10:38:35Z
CMCSA.OQ,4891000000.0,2018-07-26T11:07:06Z
CMCSA.OQ,4771000000.0,2018-04-25T17:00:00Z
CMCSA.OQ,4251000000.0,2018-01-24T17:00:00Z
CMCSA.OQ,4657000000.0,2017-10-26T12:05:00Z
CMCSA.OQ,4667000000.0,2017-07-27T11:19:00Z
CMCSA.OQ,4672000000.0,2017-04-27T11:15:00Z
CMCSA.OQ,4466000000.0,2017-01-26T12:00:00Z
CMCSA.OQ,4451000000.0,2016-10-26T16:00:00Z
CMCSA.OQ,4060000000.0,2016-07-27T17:00:00Z
MRVI.OQ,98439000.0,2021-05-10T20:05:02Z
MRVI.OQ,31239000.0,2021-03-02T21:05:00Z
MRVI.OQ,,
MRVI.OQ,1390000.0,2020-10-29T21:07:15Z
REAL.OQ,-52468000.0,2021-05-10T20:52:11Z
REAL.OQ,-48994000.0,2021-02-22T21:05:01Z
REAL.OQ,-41292000.0,2020-11-09T21:05:00Z
REAL.OQ,-42627000.0,2020-08-06T20:13:46Z
REAL.OQ,-38659000.0,2020-05-06T20:05:13Z
REAL.OQ,-24541000.0,2020-02-25T21:05:11Z
REAL.OQ,-27124000.0,2019-11-04T21:05:03Z
REAL.OQ,-27046000.0,2019-08-13T20:27:01Z
REAL.OQ,-23496000.0,2019-06-06T20:35:39Z
REAL.OQ,-22336000.0,2019-06-06T20:35:39Z
REAL.OQ,-22081000.0,2019-06-06T20:35:39Z
REAL.OQ,-17150000.0,2019-06-06T20:35:39Z
REAL.OQ,-13993000.0,2019-06-06T20:35:39Z
REAL.OQ,,
PZZA.OQ,50745000.0,2021-05-06T11:00:01Z
PZZA.OQ,27152000.0,2021-02-25T13:05:22Z
PZZA.OQ,24549000.0,2020-11-05T11:36:14Z
PZZA.OQ,30534000.0,2020-08-06T10:31:24Z
PZZA.OQ,15472000.0,2020-05-06T11:01:39Z
PZZA.OQ,972000.0,2020-02-26T12:01:45Z
PZZA.OQ,4927000.0,2019-11-06T12:35:00Z
PZZA.OQ,14231000.0,2019-08-06T20:15:00Z
PZZA.OQ,5509000.0,2019-05-07T20:20:00Z
PZZA.OQ,-6509000.0,2019-02-26T21:31:26Z
PZZA.OQ,-14170000.0,2018-11-06T21:47:32Z
PZZA.OQ,24910000.0,2018-08-07T17:00:00Z
PZZA.OQ,28139000.0,2018-05-08T17:00:00Z
PZZA.OQ,37212000.0,2018-02-27T17:00:00Z
PZZA.OQ,33515000.0,2017-10-31T17:00:00Z
PZZA.OQ,37217000.0,2017-08-01T17:00:00Z
PZZA.OQ,43681000.0,2017-05-02T17:00:00Z
PZZA.OQ,52196000.0,2017-02-21T17:00:00Z
PZZA.OQ,33383000.0,2016-11-01T17:00:00Z
PZZA.OQ,36831000.0,2016-08-02T17:00:00Z
MXL.N,11980000.0,2021-04-28T20:05:00Z
MXL.N,-24205000.0,2021-02-03T21:05:00Z
MXL.N,-32610000.0,2020-11-05T21:09:42Z
MXL.N,-22792000.0,2020-07-23T20:05:01Z
MXL.N,-19379000.0,2020-04-29T20:05:00Z
MXL.N,-8265000.0,2020-02-05T21:05:01Z
MXL.N,-2092000.0,2019-10-24T20:05:00Z
MXL.N,-2565000.0,2019-07-25T20:05:01Z
MXL.N,-6568000.0,2019-05-01T20:05:00Z
MXL.N,-8746000.0,2019-02-05T21:05:00Z
MXL.N,-10095000.0,2018-10-30T20:05:00Z
MXL.N,2343000.0,2018-08-07T20:35:11Z
MXL.N,3859000.0,2018-05-08T17:00:00Z
MXL.N,-5659000.0,2018-02-13T17:00:00Z
MXL.N,-7133000.0,2017-11-07T17:00:00Z
MXL.N,-9867000.0,2017-08-08T21:05:00Z
MXL.N,10289000.0,2017-05-09T16:00:00Z
MXL.N,9771000.0,2017-02-08T21:50:00Z
MXL.N,11974000.0,2016-11-07T21:01:00Z
MXL.N,22495000.0,2016-08-08T12:00:00Z
LYV.N,-294361000.0,2021-05-06T20:05:19Z
LYV.N,-368121000.0,2021-02-25T21:05:24Z
LYV.N,-491223000.0,2020-11-05T21:03:06Z
LYV.N,-606476000.0,2020-08-05T20:03:07Z
LYV.N,-165239000.0,2020-05-07T20:05:16Z
LYV.N,-76885000.0,2020-02-27T21:01:09Z
LYV.N,271376000.0,2019-10-31T20:01:08Z
LYV.N,177844000.0,2019-07-25T20:05:19Z
LYV.N,-17316000.0,2019-05-02T20:01:12Z
LYV.N,-96167000.0,2019-02-28T21:22:58Z
LYV.N,233961000.0,2018-11-01T20:33:41Z
LYV.N,127969000.0,2018-07-26T20:26:04Z
LYV.N,-2643000.0,2018-05-03T17:00:00Z
LYV.N,-208189000.0,2018-02-27T17:00:00Z
LYV.N,199611000.0,2017-11-02T17:00:00Z
LYV.N,117435000.0,2017-08-09T22:11:00Z
LYV.N,-16184000.0,2017-05-04T06:50:00Z
LYV.N,-47251000.0,2017-02-23T17:00:00Z
LYV.N,171209000.0,2016-11-07T17:00:00Z
LYV.N,66501000.0,2016-07-28T16:00:00Z
GLPI.OQ,200101000.0,2021-04-29T20:21:30Z
GLPI.OQ,241007000.0,2021-02-18T21:15:01Z
GLPI.OQ,207501000.0,2020-10-27T21:30:10Z
GLPI.OQ,180716000.0,2020-07-30T20:15:11Z
GLPI.OQ,186350000.0,2020-04-30T20:15:12Z
GLPI.OQ,188256000.0,2020-02-20T21:10:10Z
GLPI.OQ,187625000.0,2019-11-01T11:04:31Z
GLPI.OQ,170767000.0,2019-08-07T20:06:04Z
GLPI.OQ,170775000.0,2019-05-06T20:06:00Z
GLPI.OQ,183338000.0,2019-02-13T12:00:13Z
GLPI.OQ,164834000.0,2018-11-01T11:00:16Z
GLPI.OQ,153241000.0,2018-08-01T11:00:07Z
GLPI.OQ,151851000.0,2018-04-25T17:00:00Z
GLPI.OQ,150117000.0,2018-02-08T17:00:00Z
GLPI.OQ,152699000.0,2017-10-26T17:00:00Z
GLPI.OQ,152696000.0,2017-07-27T12:00:00Z
GLPI.OQ,150006000.0,2017-04-27T12:00:00Z
GLPI.OQ,148863000.0,2017-02-02T12:00:00Z
GLPI.OQ,143306000.0,2016-11-08T11:45:00Z
GLPI.OQ,120817000.0,2016-08-09T17:00:00Z
RIDE.OQ,-125338000.0,2021-05-24T20:02:49Z
RIDE.OQ,-61928643.0,2021-03-17T20:01:00Z
RIDE.OQ,-41941130.0,2020-12-04T21:26:07Z
RIDE.OQ,,
RIDE.OQ,-10024895.0,2020-12-04T21:26:07Z
RIDE.OQ,-365619.0,2020-12-04T21:26:07Z
SAIA.OQ,48845000.0,2021-04-28T12:17:39Z
SAIA.OQ,51187000.0,2021-02-08T12:32:46Z
SAIA.OQ,55607000.0,2020-10-29T11:34:24Z
SAIA.OQ,36432000.0,2020-07-29T11:31:44Z
SAIA.OQ,38229000.0,2020-04-29T11:32:42Z
SAIA.OQ,27690000.0,2020-02-03T12:33:48Z
SAIA.OQ,45379000.0,2019-10-30T20:10:16Z
SAIA.OQ,51306000.0,2019-07-31T20:24:28Z
SAIA.OQ,28965000.0,2019-05-01T11:33:46Z
SAIA.OQ,33026000.0,2019-02-04T12:56:08Z
SAIA.OQ,38836000.0,2018-10-31T11:31:56Z
SAIA.OQ,41707000.0,2018-08-01T20:32:49Z
SAIA.OQ,27682000.0,2018-04-27T22:00:00Z
SAIA.OQ,23078000.0,2018-02-02T17:00:00Z
SAIA.OQ,24699000.0,2017-10-27T23:00:00Z
SAIA.OQ,29596000.0,2017-07-28T12:30:00Z
SAIA.OQ,17429000.0,2017-04-28T14:00:36Z
SAIA.OQ,17217000.0,2017-02-03T12:30:00Z
SAIA.OQ,22748000.0,2016-10-26T17:00:00Z
SAIA.OQ,21757000.0,2016-07-29T12:30:00Z
BOOT.N,33316000.0,2021-05-12T20:10:00Z
BOOT.N,41778000.0,2021-01-25T21:10:00Z
BOOT.N,10120000.0,2020-10-28T20:12:43Z
BOOT.N,1862000.0,2020-08-04T20:14:58Z
BOOT.N,9791000.0,2020-05-20T20:10:00Z
BOOT.N,35014000.0,2020-02-04T21:10:00Z
BOOT.N,12937000.0,2019-10-30T20:10:00Z
BOOT.N,16072000.0,2019-07-31T20:10:00Z
BOOT.N,16500000.0,2019-05-16T20:10:00Z
BOOT.N,29451000.0,2019-02-05T21:13:49Z
BOOT.N,8789000.0,2018-10-25T20:10:00Z
BOOT.N,10218000.0,2018-08-07T20:18:42Z
BOOT.N,11282000.0,2018-05-15T17:00:00Z
BOOT.N,24395000.0,2018-01-31T17:00:00Z
BOOT.N,5638000.0,2017-11-02T17:00:00Z
BOOT.N,4941000.0,2017-08-01T17:00:00Z
BOOT.N,8063000.0,2017-06-01T17:00:00Z
BOOT.N,20863000.0,2017-01-31T07:42:00Z
BOOT.N,4443000.0,2016-10-26T21:10:00Z
BOOT.N,4450000.0,2016-07-26T17:00:00Z
CYTK.OQ,-40611000.0,2021-05-06T20:02:02Z
CYTK.OQ,-36407000.0,2021-02-25T21:00:00Z
CYTK.OQ,5184000.0,2020-11-04T21:01:30Z
CYTK.OQ,-32358000.0,2020-08-06T20:01:07Z
CYTK.OQ,-30362000.0,2020-05-08T12:30:57Z
CYTK.OQ,-23706000.0,2020-03-03T21:02:48Z
CYTK.OQ,-23927000.0,2019-10-31T20:03:45Z
CYTK.OQ,-26716000.0,2019-08-08T20:29:00Z
CYTK.OQ,-24518000.0,2019-05-09T20:02:38Z
CYTK.OQ,-21458000.0,2019-02-21T21:02:42Z
CYTK.OQ,-17914000.0,2018-11-01T20:02:03Z
CYTK.OQ,-23413000.0,2018-07-26T16:00:00Z
CYTK.OQ,-26131000.0,2018-04-26T16:00:00Z
CYTK.OQ,-36527000.0,2018-02-15T16:00:00Z
CYTK.OQ,-28424000.0,2017-10-26T16:00:00Z
CYTK.OQ,-25194000.0,2017-08-02T16:00:00Z
CYTK.OQ,-23251000.0,2017-04-27T16:00:00Z
CYTK.OQ,7688000.0,2017-02-16T16:00:00Z
CYTK.OQ,33965000.0,2016-10-27T17:00:00Z
CYTK.OQ,-11011000.0,2016-07-28T16:00:00Z
JOUT.OQ,36061000.0,2021-05-07T18:15:17Z
JOUT.OQ,28557000.0,2021-02-05T21:23:12Z
JOUT.OQ,23651000.0,2020-12-11T19:45:33Z
JOUT.OQ,12690000.0,2020-07-31T18:52:47Z
JOUT.OQ,31453000.0,2020-05-05T09:02:47Z
JOUT.OQ,6777000.0,2020-01-31T10:02:39Z
JOUT.OQ,3408000.0,2019-12-06T20:37:47Z
JOUT.OQ,27873000.0,2019-08-02T09:02:39Z
JOUT.OQ,27756000.0,2019-05-03T10:00:56Z
JOUT.OQ,6105000.0,2019-02-04T11:00:12Z
JOUT.OQ,-1541000.0,2018-12-07T10:00:05Z
JOUT.OQ,31379000.0,2018-08-07T09:00:03Z
JOUT.OQ,29326000.0,2018-05-04T17:00:00Z
JOUT.OQ,7666000.0,2018-02-02T17:00:00Z
JOUT.OQ,696000.0,2017-12-08T17:00:00Z
JOUT.OQ,25585000.0,2017-08-04T10:00:00Z
JOUT.OQ,21952000.0,2017-05-05T00:30:00Z
JOUT.OQ,418000.0,2017-02-03T16:00:00Z
JOUT.OQ,-4107000.0,2016-12-12T17:00:00Z
JOUT.OQ,20438000.0,2016-08-08T17:00:00Z
LEG.N,127700000.0,2021-05-03T20:51:18Z
LEG.N,146700000.0,2021-02-08T21:10:40Z
LEG.N,145400000.0,2020-11-02T21:51:20Z
LEG.N,40200000.0,2020-08-03T20:52:49Z
LEG.N,84200000.0,2020-05-04T20:12:40Z
LEG.N,137200000.0,2020-02-03T21:20:31Z
LEG.N,145500000.0,2019-10-28T20:53:43Z
LEG.N,137400000.0,2019-07-29T20:53:16Z
LEG.N,101100000.0,2019-04-29T20:07:17Z
LEG.N,89100000.0,2019-02-04T21:22:37Z
LEG.N,124500000.0,2018-10-25T20:09:55Z
LEG.N,121100000.0,2018-07-26T16:00:00Z
LEG.N,107600000.0,2018-04-26T17:00:00Z
LEG.N,120800000.0,2018-02-05T17:00:00Z
LEG.N,113700000.0,2017-10-26T17:00:00Z
LEG.N,122400000.0,2017-07-27T17:00:00Z
LEG.N,115900000.0,2017-04-27T07:23:00Z
LEG.N,118200000.0,2017-01-30T07:48:00Z
LEG.N,130200000.0,2016-10-27T17:00:00Z
LEG.N,150200000.0,2016-07-28T22:20:00Z
CRUS.OQ,26856000.0,2021-04-29T20:00:01Z
CRUS.OQ,129443000.0,2021-02-01T21:02:15Z
CRUS.OQ,64937000.0,2020-11-02T21:00:00Z
CRUS.OQ,19008000.0,2020-08-03T20:03:30Z
CRUS.OQ,34190000.0,2020-05-04T20:00:00Z
CRUS.OQ,69736000.0,2020-01-29T21:00:00Z
CRUS.OQ,87960000.0,2019-10-30T20:45:00Z
CRUS.OQ,6129000.0,2019-07-31T20:01:42Z
CRUS.OQ,6957000.0,2019-05-01T20:01:02Z
CRUS.OQ,44342000.0,2019-01-30T21:08:08Z
CRUS.OQ,55200000.0,2018-11-01T20:45:00Z
CRUS.OQ,-5947000.0,2018-08-01T20:03:03Z
CRUS.OQ,20609000.0,2018-05-02T17:00:00Z
CRUS.OQ,103828000.0,2018-02-05T17:00:00Z
CRUS.OQ,89772000.0,2017-11-02T16:00:00Z
CRUS.OQ,47281000.0,2017-08-02T22:00:00Z
CRUS.OQ,54637000.0,2017-05-03T21:03:00Z
CRUS.OQ,146142000.0,2017-02-01T17:00:00Z
CRUS.OQ,103676000.0,2016-10-27T16:00:00Z
CRUS.OQ,22358000.0,2016-07-27T16:00:00Z
PTC.OQ,109751000.0,2021-04-28T20:04:16Z
PTC.OQ,92472000.0,2021-01-27T21:04:00Z
PTC.OQ,65814200.0,2020-10-28T20:01:11Z
PTC.OQ,63637300.0,2020-07-29T20:01:00Z
PTC.OQ,65338000.0,2020-04-29T20:01:00Z
PTC.OQ,51363000.0,2020-01-22T21:01:00Z
PTC.OQ,56417000.0,2019-10-23T20:12:25Z
PTC.OQ,7987000.0,2019-07-24T20:03:47Z
PTC.OQ,6095000.0,2019-04-24T20:34:09Z
PTC.OQ,49579000.0,2019-01-23T21:06:37Z
PTC.OQ,15438000.0,2018-10-24T20:01:00Z
PTC.OQ,32336000.0,2018-07-18T20:01:00Z
PTC.OQ,18704000.0,2018-04-18T17:00:00Z
PTC.OQ,15436000.0,2018-01-17T17:00:00Z
PTC.OQ,12716000.0,2017-10-25T17:00:00Z
PTC.OQ,5281000.0,2017-07-19T21:01:00Z
PTC.OQ,11271000.0,2017-04-19T21:01:00Z
PTC.OQ,17711000.0,2017-01-18T21:05:00Z
PTC.OQ,-2758000.0,2016-10-26T21:01:00Z
PTC.OQ,11470000.0,2016-07-20T17:00:00Z
KSU.N,270200000.0,2021-04-16T12:00:00Z
KSU.N,288600000.0,2021-01-22T13:00:00Z
KSU.N,278700000.0,2020-10-16T00:00:00Z
KSU.N,199700000.0,2020-07-17T12:00:00Z
KSU.N,271400000.0,2020-04-17T12:00:00Z
KSU.N,274300000.0,2020-01-17T13:00:00Z
KSU.N,295300000.0,2019-10-18T12:00:00Z
KSU.N,259900000.0,2019-07-19T12:00:00Z
KSU.N,230600000.0,2019-04-17T12:00:00Z
KSU.N,245800000.0,2019-01-18T13:00:00Z
KSU.N,259700000.0,2018-10-19T12:00:00Z
KSU.N,238700000.0,2018-07-20T12:00:00Z
KSU.N,230700000.0,2018-04-20T17:00:00Z
KSU.N,225800000.0,2018-01-19T17:00:00Z
KSU.N,233800000.0,2017-10-20T17:00:00Z
KSU.N,248000000.0,2017-07-21T16:00:00Z
KSU.N,228700000.0,2017-04-21T13:00:00Z
KSU.N,207900000.0,2017-01-20T17:00:00Z
KSU.N,199600000.0,2016-10-18T16:00:00Z
KSU.N,216200000.0,2016-07-19T16:00:00Z
CABO.N,114860000.0,2021-05-06T20:15:00Z
CABO.N,85815000.0,2021-02-25T21:15:00Z
CABO.N,100442000.0,2020-11-05T21:15:00Z
CABO.N,93968000.0,2020-08-06T20:15:00Z
CABO.N,96745000.0,2020-05-11T20:19:24Z
CABO.N,92116000.0,2020-02-27T22:01:00Z
CABO.N,82980000.0,2019-11-08T11:02:40Z
CABO.N,65368000.0,2019-08-07T20:15:00Z
CABO.N,74885000.0,2019-05-09T20:15:00Z
CABO.N,81351000.0,2019-02-28T11:26:58Z
CABO.N,65943000.0,2018-11-07T21:15:00Z
CABO.N,71791000.0,2018-08-09T10:38:38Z
CABO.N,65278000.0,2018-05-09T17:00:00Z
CABO.N,68042000.0,2018-03-01T17:00:00Z
CABO.N,62100000.0,2017-11-08T17:00:00Z
CABO.N,61759000.0,2017-08-08T11:30:00Z
CABO.N,61599000.0,2017-05-04T11:30:00Z
CABO.N,45436000.0,2017-02-28T17:00:00Z
CABO.N,48149000.0,2016-11-02T21:30:00Z
CABO.N,50740000.0,2016-08-03T21:30:00Z
PRO.N,-20677000.0,2021-05-04T20:26:48Z
PRO.N,-13628000.0,2021-02-04T21:19:07Z
PRO.N,-16041000.0,2020-10-29T20:27:21Z
PRO.N,-14993000.0,2020-07-30T22:50:21Z
PRO.N,-20677000.0,2020-05-05T21:00:49Z
PRO.N,-14570000.0,2020-02-06T21:29:38Z
PRO.N,-13274000.0,2019-10-24T20:16:44Z
PRO.N,-13007000.0,2019-07-25T20:35:03Z
PRO.N,-12339000.0,2019-04-25T20:31:08Z
PRO.N,-8421000.0,2019-02-07T21:15:00Z
PRO.N,-11345000.0,2018-10-25T20:30:31Z
PRO.N,-12749000.0,2018-07-26T20:33:58Z
PRO.N,-14450000.0,2018-04-26T17:00:00Z
PRO.N,-12639000.0,2018-02-06T17:00:00Z
PRO.N,-16790000.0,2017-10-26T23:00:00Z
PRO.N,-16774000.0,2017-08-03T22:00:00Z
PRO.N,-17636000.0,2017-05-02T17:00:00Z
PRO.N,-16157000.0,2017-02-07T17:00:00Z
PRO.N,-13142000.0,2016-11-01T17:00:00Z
PRO.N,-18105000.0,2016-08-02T16:00:00Z
TBK.OQ,20464000.0,2021-04-21T20:07:00Z
TBK.OQ,44706000.0,2021-01-21T21:21:33Z
TBK.OQ,31260000.0,2020-10-19T20:17:51Z
TBK.OQ,20387000.0,2020-07-20T20:17:59Z
TBK.OQ,5426000.0,2020-04-20T20:19:41Z
TBK.OQ,22031000.0,2020-01-21T21:18:21Z
TBK.OQ,17489000.0,2019-10-16T20:09:38Z
TBK.OQ,16657000.0,2019-07-17T20:07:01Z
TBK.OQ,19269000.0,2019-04-17T20:18:33Z
TBK.OQ,22803000.0,2019-01-22T21:07:05Z
TBK.OQ,12092000.0,2018-10-17T20:07:05Z
TBK.OQ,15893000.0,2018-07-18T20:18:21Z
