Instrument,Income Available to Common Shares,Original Announcement Date Time
EXPI.OQ,7721000.0,2021-03-11T11:17:06Z
EXPI.OQ,14970000.0,2020-11-09T13:30:01Z
EXPI.OQ,8275000.0,2020-08-05T10:13:33Z
EXPI.OQ,165000.0,2020-05-05T10:02:50Z
EXPI.OQ,811213.0,2020-03-12T21:24:29Z
EXPI.OQ,-1847363.0,2019-11-06T21:05:02Z
EXPI.OQ,-2195741.0,2019-08-08T12:43:38Z
EXPI.OQ,-6295823.0,2019-05-09T13:02:15Z
EXPI.OQ,-5219182.0,2019-03-18T10:48:06Z
EXPI.OQ,-4628171.0,2018-11-13T14:01:11Z
EXPI.OQ,-1886658.0,2018-08-14T10:44:33Z
EXPI.OQ,-10696345.0,2018-05-15T23:00:00Z
EXPI.OQ,-11769112.0,2018-04-17T23:00:00Z
EXPI.OQ,-5314737.0,2017-11-14T23:00:00Z
EXPI.OQ,-2147295.0,2017-08-14T23:00:00Z
EXPI.OQ,-2899821.0,2017-05-16T23:12:00Z
EXPI.OQ,-4818361.0,2017-03-31T17:00:00Z
EXPI.OQ,-1521053.0,2016-11-14T17:00:00Z
EXPI.OQ,-526014.0,2016-08-15T17:00:00Z
GEFb.N,149800000.0,2021-06-09T20:15:08Z
GEFb.N,23400000.0,2021-02-24T21:15:09Z
GEFb.N,44400000.0,2020-12-09T21:53:42Z
GEFb.N,20700000.0,2020-08-26T20:30:07Z
GEFb.N,11400000.0,2020-06-03T20:30:06Z
GEFb.N,32300000.0,2020-02-26T21:15:09Z
GEFb.N,65000000.0,2019-12-04T21:15:05Z
GEFb.N,62700000.0,2019-08-28T20:15:06Z
GEFb.N,13600000.0,2019-06-05T20:15:05Z
GEFb.N,29700000.0,2019-02-27T21:54:24Z
GEFb.N,40100000.0,2018-12-05T21:15:05Z
GEFb.N,67700000.0,2018-08-29T20:17:00Z
GEFb.N,45100000.0,2018-06-06T17:00:00Z
GEFb.N,56500000.0,2018-02-28T17:00:00Z
GEFb.N,33300000.0,2017-12-06T17:00:00Z
GEFb.N,43900000.0,2017-08-31T17:00:00Z
GEFb.N,36000000.0,2017-06-07T21:10:00Z
GEFb.N,5400000.0,2017-03-01T17:00:00Z
GEFb.N,8500000.0,2016-12-07T21:15:00Z
GEFb.N,46100000.0,2016-08-31T17:00:00Z
ATRS.OQ,3793000.0,2021-05-06T11:00:00Z
ATRS.OQ,51386000.0,2021-03-02T12:00:01Z
ATRS.OQ,4996000.0,2020-11-05T12:00:02Z
ATRS.OQ,2175000.0,2020-08-06T11:00:10Z
ATRS.OQ,-2356000.0,2020-05-05T11:00:12Z
ATRS.OQ,4695000.0,2020-03-03T12:00:10Z
ATRS.OQ,1043000.0,2019-11-05T12:00:01Z
ATRS.OQ,-2226000.0,2019-08-06T11:01:13Z
ATRS.OQ,-5539000.0,2019-05-02T11:00:46Z
ATRS.OQ,6134000.0,2019-02-28T12:00:21Z
ATRS.OQ,-1936000.0,2018-11-06T12:00:22Z
ATRS.OQ,-4520000.0,2018-08-07T17:00:00Z
ATRS.OQ,-6193000.0,2018-05-08T17:00:00Z
ATRS.OQ,-3714618.0,2018-03-13T17:00:00Z
ATRS.OQ,-5452521.0,2017-11-07T17:00:00Z
ATRS.OQ,-2839944.0,2017-08-08T17:00:00Z
ATRS.OQ,-4735917.0,2017-05-09T21:32:00Z
ATRS.OQ,-4500248.0,2017-03-14T12:00:00Z
ATRS.OQ,-6120983.0,2016-11-09T17:00:00Z
ATRS.OQ,-6061463.0,2016-08-09T16:00:00Z
SSP.OQ,-6076000.0,2021-05-07T11:30:04Z
SSP.OQ,240956000.0,2021-02-26T13:06:41Z
SSP.OQ,58518000.0,2020-11-06T12:30:04Z
SSP.OQ,-22043000.0,2020-08-07T11:30:07Z
SSP.OQ,-11809000.0,2020-05-08T11:30:03Z
SSP.OQ,10731000.0,2020-02-28T12:30:05Z
SSP.OQ,-21929000.0,2019-11-08T12:30:12Z
SSP.OQ,-366000.0,2019-08-09T11:30:07Z
SSP.OQ,-6814000.0,2019-05-10T11:30:05Z
SSP.OQ,21188000.0,2019-03-01T12:30:04Z
SSP.OQ,18815000.0,2018-11-09T12:30:04Z
SSP.OQ,5567000.0,2018-08-03T11:30:06Z
SSP.OQ,-26449000.0,2018-05-07T17:00:00Z
SSP.OQ,6972000.0,2018-02-28T17:00:00Z
SSP.OQ,-26684000.0,2017-11-03T17:00:00Z
SSP.OQ,8452000.0,2017-08-03T13:29:00Z
SSP.OQ,-1939000.0,2017-05-05T12:50:00Z
SSP.OQ,37893000.0,2017-02-24T13:20:20Z
SSP.OQ,12348000.0,2016-11-04T17:00:00Z
SSP.OQ,11488000.0,2016-08-05T13:32:00Z
IBKR.OQ,107000000.0,2021-04-20T20:03:52Z
IBKR.OQ,71000000.0,2021-01-19T21:01:38Z
IBKR.OQ,46000000.0,2020-10-20T20:03:17Z
IBKR.OQ,32000000.0,2020-07-21T20:04:46Z
IBKR.OQ,46000000.0,2020-04-21T20:01:00Z
IBKR.OQ,44000000.0,2020-01-21T21:01:00Z
IBKR.OQ,36000000.0,2019-10-15T20:03:40Z
IBKR.OQ,32000000.0,2019-07-16T20:02:58Z
IBKR.OQ,49000000.0,2019-04-16T20:03:38Z
IBKR.OQ,43000000.0,2019-01-22T21:03:44Z
IBKR.OQ,39000000.0,2018-10-16T20:06:57Z
IBKR.OQ,41000000.0,2018-07-17T17:00:00Z
IBKR.OQ,46000000.0,2018-04-17T17:00:00Z
IBKR.OQ,-2000000.0,2018-01-16T17:00:00Z
IBKR.OQ,31000000.0,2017-10-17T17:00:00Z
IBKR.OQ,23000000.0,2017-07-18T17:00:00Z
IBKR.OQ,24000000.0,2017-04-18T17:00:00Z
IBKR.OQ,4000000.0,2017-01-17T21:01:00Z
IBKR.OQ,20000000.0,2016-10-18T21:02:00Z
IBKR.OQ,27000000.0,2016-07-19T17:00:00Z
REX.N,7784000.0,2021-05-26T12:58:32Z
REX.N,3543000.0,2021-03-25T12:28:10Z
REX.N,8841000.0,2020-12-03T13:46:16Z
REX.N,-1748000.0,2020-08-26T13:34:45Z
REX.N,-7635000.0,2020-05-28T13:04:47Z
REX.N,4402000.0,2020-03-26T14:12:32Z
REX.N,-2052000.0,2019-12-04T14:09:50Z
REX.N,2256000.0,2019-08-29T12:50:21Z
REX.N,2821000.0,2019-05-30T14:15:59Z
REX.N,1057000.0,2019-03-21T12:37:27Z
REX.N,11875000.0,2018-11-28T15:10:13Z
REX.N,9217000.0,2018-08-28T13:06:38Z
REX.N,9496000.0,2018-05-23T17:00:00Z
REX.N,19053000.0,2018-03-22T17:00:00Z
REX.N,13168000.0,2017-11-29T17:00:00Z
REX.N,2941000.0,2017-08-30T17:00:00Z
REX.N,4544000.0,2017-05-24T17:00:00Z
REX.N,12381000.0,2017-03-24T17:00:00Z
REX.N,8938000.0,2016-11-29T17:00:00Z
REX.N,8176000.0,2016-08-25T17:00:00Z
ASB.N,88497000.0,2021-04-22T20:23:09Z
ASB.N,61393000.0,2021-01-21T21:15:35Z
ASB.N,39721000.0,2020-10-22T20:22:20Z
ASB.N,143417000.0,2020-07-23T20:19:14Z
ASB.N,41819000.0,2020-04-23T20:18:25Z
ASB.N,67803000.0,2020-01-23T21:18:26Z
ASB.N,78961000.0,2019-10-25T13:35:42Z
ASB.N,80261000.0,2019-07-25T20:23:59Z
ASB.N,82490000.0,2019-04-25T20:19:57Z
ASB.N,83680000.0,2019-01-24T21:19:31Z
ASB.N,83521000.0,2018-10-18T20:33:06Z
ASB.N,86863000.0,2018-07-19T17:00:00Z
ASB.N,67117000.0,2018-04-19T17:00:00Z
ASB.N,46314000.0,2018-01-25T17:00:00Z
ASB.N,62662000.0,2017-10-19T17:00:00Z
ASB.N,55644000.0,2017-07-20T06:53:00Z
ASB.N,53940000.0,2017-04-20T07:01:00Z
ASB.N,50419000.0,2017-01-19T21:23:00Z
ASB.N,51628000.0,2016-10-20T21:15:00Z
ASB.N,46922000.0,2016-07-28T17:00:00Z
GGG.N,105687000.0,2021-04-21T20:10:00Z
GGG.N,114691000.0,2021-01-25T21:17:00Z
GGG.N,114115000.0,2020-10-21T20:10:00Z
GGG.N,28832000.0,2020-07-22T20:10:00Z
GGG.N,72818000.0,2020-04-22T20:10:00Z
GGG.N,84835000.0,2020-01-27T21:10:00Z
GGG.N,84132000.0,2019-10-23T20:10:00Z
GGG.N,88137000.0,2019-07-24T20:10:00Z
GGG.N,86749000.0,2019-04-24T20:10:00Z
GGG.N,73723000.0,2019-01-28T21:17:00Z
GGG.N,92681000.0,2018-10-24T20:10:00Z
GGG.N,89140000.0,2018-07-25T20:47:07Z
GGG.N,85510000.0,2018-04-25T17:00:00Z
GGG.N,36392000.0,2018-01-29T17:00:00Z
GGG.N,75460000.0,2017-10-25T16:00:00Z
GGG.N,79828000.0,2017-07-26T17:00:00Z
GGG.N,60732000.0,2017-04-26T17:00:00Z
GGG.N,-104213000.0,2017-01-30T07:40:00Z
GGG.N,54388000.0,2016-10-19T16:00:00Z
GGG.N,50947000.0,2016-07-20T17:00:00Z
MCFE.OQ,30000000.0,2021-05-04T20:15:01Z
MCFE.OQ,-149000000.0,2021-02-23T21:10:00Z
MCFE.OQ,0.0,2020-11-19T21:10:01Z
MCFE.OQ,22000000.0,2020-10-13T16:20:14Z
MCFE.OQ,9000000.0,2020-10-13T16:20:14Z
MCFE.OQ,-81000000.0,2020-10-13T16:20:14Z
MCFE.OQ,-9000000.0,2020-10-13T16:20:14Z
MCFE.OQ,-79000000.0,2020-10-13T16:20:14Z
MCFE.OQ,-67000000.0,2020-10-13T16:20:14Z
MCFE.OQ,-69000000.0,2020-10-13T16:20:14Z
MCFE.OQ,-104000000.0,2020-10-13T16:20:14Z
MCFE.OQ,,
PLAN.N,-51491000.0,2021-05-27T11:30:00Z
PLAN.N,-42049000.0,2021-02-25T12:30:00Z
PLAN.N,-36792000.0,2020-11-24T12:30:00Z
PLAN.N,-35524000.0,2020-08-26T11:30:00Z
PLAN.N,-39602000.0,2020-05-26T11:30:00Z
PLAN.N,-36683000.0,2020-02-27T12:30:00Z
PLAN.N,-34701000.0,2019-11-21T12:30:00Z
PLAN.N,-40642000.0,2019-08-27T11:32:43Z
PLAN.N,-37191000.0,2019-05-28T11:30:00Z
PLAN.N,-45826000.0,2019-02-25T12:30:00Z
PLAN.N,-51231000.0,2018-11-28T13:00:01Z
PLAN.N,-21048000.0,2018-10-01T10:39:11Z
PLAN.N,-26181000.0,2018-10-01T10:39:11Z
PLAN.N,-19805000.0,2018-10-01T10:39:11Z
PLAN.N,-11770000.0,2018-10-01T10:39:11Z
PLAN.N,-7747000.0,2018-10-01T10:39:11Z
PLAN.N,-8232000.0,2018-10-01T10:39:11Z
PLAN.N,,
UWMC.N,47985000.0,2021-05-10T20:26:47Z
UWMC.N,1371791000.0,2021-03-22T21:06:38Z
UWMC.N,1450883000.0,2021-01-26T11:12:48Z
UWMC.N,539487000.0,2021-01-26T11:12:48Z
UWMC.N,20349000.0,2021-05-13T21:27:46Z
UWMC.N,148858000.0,2021-01-26T11:12:48Z
UWMC.N,197987000.0,2021-01-26T11:12:48Z
UWMC.N,,
CCF.A,9109000.0,2021-04-08T20:10:00Z
CCF.A,10759000.0,2021-01-07T21:05:17Z
CCF.A,8936000.0,2020-11-12T21:05:01Z
CCF.A,9822000.0,2020-07-08T20:15:00Z
CCF.A,7810000.0,2020-04-09T21:15:00Z
CCF.A,7308000.0,2020-01-08T22:00:11Z
CCF.A,9994000.0,2019-11-13T22:22:33Z
CCF.A,8473000.0,2019-07-09T21:06:54Z
CCF.A,5232000.0,2019-04-09T21:15:09Z
CCF.A,8754000.0,2019-01-08T21:23:30Z
CCF.A,11057000.0,2018-11-27T22:13:26Z
CCF.A,13415000.0,2018-07-06T20:57:22Z
CCF.A,10026000.0,2018-04-05T16:00:00Z
CCF.A,8236000.0,2018-01-09T22:00:00Z
CCF.A,11291000.0,2017-11-01T17:00:00Z
CCF.A,11728000.0,2017-07-07T17:00:00Z
CCF.A,8292000.0,2017-04-05T16:00:00Z
CCF.A,10250000.0,2017-01-04T17:00:00Z
CCF.A,10786000.0,2016-11-01T17:00:00Z
CCF.A,7462000.0,2016-07-08T17:00:00Z
CBU.N,52720000.0,2021-04-26T11:00:22Z
CBU.N,46403000.0,2021-01-25T11:45:00Z
CBU.N,42662000.0,2020-10-26T10:45:00Z
CBU.N,35121000.0,2020-07-27T10:45:00Z
CBU.N,39988000.0,2020-04-20T13:57:43Z
CBU.N,42815000.0,2020-01-22T11:48:42Z
CBU.N,39116000.0,2019-10-21T14:32:56Z
CBU.N,44869000.0,2019-07-22T14:08:05Z
CBU.N,41837000.0,2019-04-22T10:45:01Z
CBU.N,40642000.0,2019-01-23T15:09:16Z
CBU.N,42915000.0,2018-10-22T10:47:41Z
CBU.N,44418000.0,2018-07-23T17:00:00Z
CBU.N,39965000.0,2018-04-24T17:00:00Z
CBU.N,71816000.0,2018-01-22T17:00:00Z
CBU.N,35079000.0,2017-10-23T17:00:00Z
CBU.N,17108000.0,2017-07-31T11:45:00Z
CBU.N,26119000.0,2017-04-24T17:00:00Z
CBU.N,26240000.0,2017-01-23T17:00:00Z
CBU.N,27003000.0,2016-10-24T17:00:00Z
CBU.N,25706000.0,2016-07-21T17:00:00Z
TBBK.OQ,25965000.0,2021-04-29T20:05:01Z
TBBK.OQ,24171000.0,2021-01-28T21:05:01Z
TBBK.OQ,23254000.0,2020-10-29T20:05:01Z
TBBK.OQ,20068000.0,2020-07-30T20:05:00Z
TBBK.OQ,12591000.0,2020-04-30T20:05:00Z
TBBK.OQ,1854000.0,2020-01-30T21:05:00Z
TBBK.OQ,20425000.0,2019-10-24T22:11:00Z
TBBK.OQ,11350000.0,2019-07-25T20:10:00Z
TBBK.OQ,17930000.0,2019-04-25T20:06:00Z
TBBK.OQ,7119000.0,2019-01-24T21:30:00Z
TBBK.OQ,61277000.0,2018-10-25T20:43:32Z
TBBK.OQ,6141000.0,2018-07-26T20:30:12Z
TBBK.OQ,14140000.0,2018-04-26T17:00:00Z
TBBK.OQ,-12435000.0,2018-01-25T17:00:00Z
TBBK.OQ,7281000.0,2017-10-26T17:00:00Z
TBBK.OQ,18864000.0,2017-07-27T17:00:00Z
TBBK.OQ,7963000.0,2017-04-27T21:05:00Z
TBBK.OQ,-28772000.0,2017-02-09T21:30:00Z
TBBK.OQ,-25551000.0,2016-10-27T17:00:00Z
TBBK.OQ,-31360000.0,2016-07-28T23:00:00Z
HD.N,4145000000.0,2021-05-18T10:03:57Z
HD.N,2857000000.0,2021-02-23T11:00:07Z
HD.N,3432000000.0,2020-11-17T11:00:19Z
HD.N,4332000000.0,2020-08-18T10:00:02Z
HD.N,2245000000.0,2020-05-19T10:00:05Z
HD.N,2481000000.0,2020-02-25T11:26:03Z
HD.N,2769000000.0,2019-11-19T11:00:11Z
HD.N,3479000000.0,2019-08-20T10:00:04Z
HD.N,2513000000.0,2019-05-21T10:00:12Z
HD.N,2344000000.0,2019-02-26T11:22:33Z
HD.N,2867000000.0,2018-11-13T11:00:06Z
HD.N,3506000000.0,2018-08-14T10:00:04Z
HD.N,2404000000.0,2018-05-15T17:00:00Z
HD.N,1779000000.0,2018-02-20T17:00:00Z
HD.N,2165000000.0,2017-11-14T17:00:00Z
HD.N,2672000000.0,2017-08-15T11:00:00Z
HD.N,2014000000.0,2017-05-16T01:30:00Z
HD.N,1744000000.0,2017-02-21T11:08:00Z
HD.N,1969000000.0,2016-11-15T17:00:00Z
HD.N,2441000000.0,2016-08-16T11:00:00Z
PRTY.N,-14064000.0,2021-05-10T11:01:55Z
PRTY.N,-96417000.0,2021-03-11T11:50:00Z
PRTY.N,239707000.0,2020-11-09T10:55:00Z
PRTY.N,-130015000.0,2020-08-06T10:00:12Z
PRTY.N,-541513000.0,2020-06-12T11:01:39Z
PRTY.N,-268818000.0,2020-03-12T10:55:10Z
PRTY.N,-281533000.0,2019-11-07T12:01:37Z
PRTY.N,48074000.0,2019-08-08T10:59:00Z
PRTY.N,-30218000.0,2019-05-09T11:01:07Z
PRTY.N,98325000.0,2019-02-28T12:00:12Z
PRTY.N,-2420000.0,2018-11-08T12:02:30Z
PRTY.N,28487000.0,2018-08-09T11:57:31Z
PRTY.N,-1133000.0,2018-05-09T17:00:00Z
PRTY.N,184957000.0,2018-03-09T17:00:00Z
PRTY.N,10084000.0,2017-11-09T17:00:00Z
PRTY.N,24982000.0,2017-08-02T12:00:00Z
PRTY.N,-4683000.0,2017-05-09T12:03:00Z
PRTY.N,85176000.0,2017-03-09T17:00:00Z
PRTY.N,10180000.0,2016-11-10T12:04:58Z
PRTY.N,22515000.0,2016-08-04T17:00:00Z
WOR.N,113555000.0,2021-06-23T20:15:00Z
WOR.N,67609000.0,2021-03-24T10:45:00Z
WOR.N,-74044000.0,2020-12-17T11:45:00Z
WOR.N,616675000.0,2020-09-23T10:45:10Z
WOR.N,16175000.0,2020-06-25T10:55:10Z
WOR.N,15311000.0,2020-03-26T10:55:10Z
WOR.N,52086000.0,2019-12-17T12:30:10Z
WOR.N,-4776000.0,2019-09-25T13:06:06Z
WOR.N,37738000.0,2019-06-26T20:15:42Z
WOR.N,26773000.0,2019-03-20T21:16:08Z
WOR.N,34002000.0,2018-12-18T13:00:14Z
WOR.N,54942000.0,2018-09-26T12:02:58Z
WOR.N,30769000.0,2018-06-27T20:49:31Z
WOR.N,79088000.0,2018-03-29T17:00:00Z
WOR.N,39403000.0,2017-12-19T17:00:00Z
WOR.N,45534000.0,2017-09-27T17:00:00Z
WOR.N,56494000.0,2017-06-28T21:24:00Z
WOR.N,35889000.0,2017-03-29T21:30:00Z
WOR.N,46565000.0,2016-12-20T17:00:00Z
WOR.N,65567000.0,2016-09-28T17:00:00Z
CRM.N,469000000.0,2021-05-27T20:20:00Z
CRM.N,267000000.0,2021-02-25T21:19:34Z
CRM.N,1081000000.0,2020-12-01T21:41:27Z
CRM.N,2625000000.0,2020-08-25T20:07:20Z
CRM.N,99000000.0,2020-05-28T20:07:51Z
CRM.N,-248000000.0,2020-02-25T21:10:16Z
CRM.N,-109000000.0,2019-12-03T21:08:42Z
CRM.N,91000000.0,2019-08-22T20:13:00Z
CRM.N,392000000.0,2019-06-04T20:10:11Z
CRM.N,362000000.0,2019-03-04T21:15:24Z
CRM.N,105000000.0,2018-11-27T21:08:45Z
CRM.N,299000000.0,2018-08-29T20:22:22Z
CRM.N,344000000.0,2018-05-29T17:00:00Z
CRM.N,206000000.0,2018-02-28T17:00:00Z
CRM.N,107000000.0,2017-11-21T17:00:00Z
CRM.N,46000000.0,2017-08-22T16:00:00Z
CRM.N,1000000.0,2017-05-18T17:00:00Z
CRM.N,91928000.0,2017-02-28T17:00:00Z
CRM.N,-37309000.0,2016-11-17T17:00:00Z
CRM.N,229622000.0,2016-08-31T20:05:00Z
IMVT.OQ,-28158000.0,2021-06-01T11:31:18Z
IMVT.OQ,-31776000.0,2021-02-16T13:00:01Z
IMVT.OQ,-20789000.0,2020-11-12T13:00:02Z
IMVT.OQ,-26708000.0,2020-08-12T20:22:59Z
IMVT.OQ,-20551000.0,2020-06-29T11:30:10Z
IMVT.OQ,-11296000.0,2020-02-14T12:19:39Z
IMVT.OQ,182749.0,2019-08-12T20:12:40Z
IMVT.OQ,-450.0,2019-06-12T20:15:25Z
IMVT.OQ,,
HR.N,23482000.0,2021-05-05T20:53:15Z
HR.N,-16385000.0,2021-02-10T21:51:28Z
HR.N,7708000.0,2020-11-04T21:48:26Z
HR.N,74992000.0,2020-08-05T20:50:10Z
HR.N,3798000.0,2020-05-06T20:35:48Z
HR.N,26738000.0,2020-02-12T21:53:01Z
HR.N,2067000.0,2019-11-04T22:02:48Z
HR.N,3950000.0,2019-07-30T20:55:34Z
HR.N,4355000.0,2019-05-01T21:01:31Z
HR.N,15735000.0,2019-02-13T21:53:14Z
HR.N,5968000.0,2018-11-01T20:59:17Z
HR.N,37147000.0,2018-08-02T21:03:28Z
HR.N,8601000.0,2018-05-03T17:00:00Z
HR.N,-37691000.0,2018-02-14T17:00:00Z
HR.N,2635000.0,2017-11-01T16:00:00Z
HR.N,25224000.0,2017-08-02T16:00:00Z
HR.N,31845000.0,2017-05-03T16:00:00Z
HR.N,52437000.0,2017-02-15T17:00:00Z
HR.N,11834000.0,2016-11-02T17:00:00Z
HR.N,12145000.0,2016-08-03T17:00:00Z
BANR.OQ,46855000.0,2021-04-21T21:23:39Z
BANR.OQ,38957000.0,2021-01-21T21:03:53Z
BANR.OQ,36548000.0,2020-10-22T10:06:55Z
BANR.OQ,23541000.0,2020-07-22T20:02:38Z
BANR.OQ,16882000.0,2020-04-27T20:00:10Z
BANR.OQ,33655000.0,2020-01-23T21:02:18Z
BANR.OQ,39577000.0,2019-10-23T20:02:47Z
BANR.OQ,39700000.0,2019-07-25T10:08:03Z
BANR.OQ,33346000.0,2019-04-24T21:06:34Z
BANR.OQ,37528000.0,2019-01-23T21:00:07Z
BANR.OQ,37773000.0,2018-10-24T20:00:08Z
BANR.OQ,32424000.0,2018-07-25T17:00:00Z
BANR.OQ,28790000.0,2018-04-23T17:00:00Z
BANR.OQ,-13548000.0,2018-01-24T17:00:00Z
BANR.OQ,25077000.0,2017-10-25T16:00:00Z
BANR.OQ,25454000.0,2017-07-26T17:00:00Z
BANR.OQ,23793000.0,2017-04-24T17:00:00Z
BANR.OQ,22804000.0,2017-01-25T21:00:00Z
BANR.OQ,23851000.0,2016-10-26T21:29:00Z
BANR.OQ,20957000.0,2016-07-27T17:00:00Z
SYRS.OQ,-14228000.0,2021-05-06T11:04:15Z
SYRS.OQ,-30130000.0,2021-03-04T11:58:31Z
SYRS.OQ,-19486000.0,2020-10-26T10:18:36Z
SYRS.OQ,-17196000.0,2020-08-06T11:03:24Z
SYRS.OQ,-17226000.0,2020-05-07T11:03:21Z
SYRS.OQ,-19729000.0,2020-03-05T12:01:47Z
SYRS.OQ,-19793000.0,2019-11-12T12:43:28Z
SYRS.OQ,-19455000.0,2019-08-01T11:03:33Z
SYRS.OQ,-16461000.0,2019-05-01T10:53:27Z
SYRS.OQ,-18032000.0,2019-03-07T11:35:44Z
SYRS.OQ,-15737000.0,2018-11-01T10:54:17Z
SYRS.OQ,-14047000.0,2018-08-07T10:59:57Z
SYRS.OQ,-14463000.0,2018-05-10T17:00:00Z
SYRS.OQ,-15302000.0,2018-03-12T17:00:00Z
SYRS.OQ,-13825000.0,2017-11-08T17:00:00Z
SYRS.OQ,-13368000.0,2017-08-09T21:05:00Z
SYRS.OQ,-11515000.0,2017-05-15T17:00:00Z
SYRS.OQ,-10965000.0,2017-03-20T17:00:00Z
SYRS.OQ,-14290000.0,2016-11-14T17:00:00Z
SYRS.OQ,-13844000.0,2016-08-15T17:00:00Z
CLDT.N,2656000.0,2021-05-04T13:15:16Z
CLDT.N,-3356000.0,2021-02-24T11:33:21Z
CLDT.N,-18057000.0,2020-10-29T10:30:00Z
CLDT.N,-26827000.0,2020-08-05T12:21:02Z
CLDT.N,-27833000.0,2020-05-11T11:13:23Z
CLDT.N,-2347000.0,2020-02-26T11:30:00Z
CLDT.N,9895000.0,2019-10-31T11:17:30Z
CLDT.N,9330000.0,2019-07-31T11:13:47Z
CLDT.N,1528000.0,2019-05-01T11:51:15Z
CLDT.N,-253000.0,2019-02-25T12:47:14Z
CLDT.N,14499000.0,2018-10-31T10:55:47Z
CLDT.N,13300000.0,2018-08-01T14:41:22Z
CLDT.N,2785000.0,2018-05-01T17:00:00Z
CLDT.N,5359000.0,2018-02-26T17:00:00Z
CLDT.N,14328000.0,2017-10-31T17:00:00Z
CLDT.N,4969000.0,2017-08-02T17:00:00Z
CLDT.N,4571000.0,2017-05-09T11:40:00Z
CLDT.N,2612000.0,2017-02-24T01:59:00Z
CLDT.N,13307000.0,2016-11-03T11:40:00Z
CLDT.N,12120000.0,2016-08-03T11:45:00Z
CTLP.OQ,-2182000.0,2021-05-06T20:05:01Z
CTLP.OQ,-2902000.0,2021-02-04T21:05:01Z
CTLP.OQ,-6947000.0,2020-11-05T21:23:04Z
CTLP.OQ,-11414000.0,2020-09-10T20:05:00Z
CTLP.OQ,-9629000.0,2020-06-24T20:05:00Z
CTLP.OQ,-8378000.0,2020-02-18T21:52:34Z
CTLP.OQ,-11842000.0,2019-11-12T12:00:00Z
CTLP.OQ,-9850000.0,2019-10-09T21:26:58Z
CTLP.OQ,-4640000.0,2019-10-09T21:16:35Z
CTLP.OQ,-10438000.0,2019-10-09T21:19:54Z
CTLP.OQ,-5622000.0,2019-10-09T21:04:50Z
CTLP.OQ,-1696000.0,2019-10-09T21:26:58Z
CTLP.OQ,-3557000.0,2018-05-08T17:00:00Z
CTLP.OQ,-4194000.0,2018-02-08T17:00:00Z
CTLP.OQ,-2505000.0,2017-11-08T17:00:00Z
CTLP.OQ,243000.0,2017-08-22T16:00:00Z
CTLP.OQ,-1259000.0,2017-05-10T16:00:00Z
CTLP.OQ,-232000.0,2017-02-08T21:05:00Z
CTLP.OQ,-3704000.0,2016-11-09T11:30:00Z
CTLP.OQ,-32403000.0,2016-09-13T17:00:00Z
FIVE.OQ,49596000.0,2021-06-03T20:24:45Z
FIVE.OQ,123937000.0,2021-03-17T20:01:00Z
FIVE.OQ,20425000.0,2020-12-02T21:01:00Z
FIVE.OQ,29581000.0,2020-09-02T20:01:10Z
FIVE.OQ,-50582000.0,2020-06-09T20:01:10Z
FIVE.OQ,110374000.0,2020-03-18T20:01:10Z
FIVE.OQ,10189000.0,2019-12-04T21:01:10Z
FIVE.OQ,28831000.0,2019-08-28T20:01:15Z
FIVE.OQ,25662000.0,2019-06-05T20:01:30Z
FIVE.OQ,89262000.0,2019-03-27T20:01:11Z
FIVE.OQ,13516000.0,2018-12-05T21:01:06Z
FIVE.OQ,25063000.0,2018-09-06T20:02:42Z
FIVE.OQ,21804000.0,2018-06-06T20:01:02Z
FIVE.OQ,67377000.0,2018-03-21T17:00:00Z
FIVE.OQ,9879000.0,2017-11-30T17:00:00Z
FIVE.OQ,16804000.0,2017-08-30T17:00:00Z
FIVE.OQ,8391000.0,2017-06-01T17:00:00Z
FIVE.OQ,49788000.0,2017-03-22T17:00:00Z
FIVE.OQ,5447000.0,2016-12-01T17:00:00Z
FIVE.OQ,9847000.0,2016-08-31T21:01:00Z
COGT.OQ,-11728000.0,2021-05-12T11:00:15Z
COGT.OQ,-115738000.0,2021-03-16T11:00:22Z
COGT.OQ,-49983000.0,2020-11-09T12:00:16Z
COGT.OQ,-7393000.0,2020-08-11T21:00:04Z
COGT.OQ,-6094000.0,2020-05-11T20:41:01Z
COGT.OQ,2297000.0,2020-03-26T11:41:27Z
COGT.OQ,-11923000.0,2019-11-12T21:30:00Z
COGT.OQ,-10516000.0,2019-08-12T20:05:49Z
COGT.OQ,-11691000.0,2019-05-13T11:00:33Z
COGT.OQ,-8606000.0,2019-03-28T11:14:23Z
COGT.OQ,-10168000.0,2018-11-12T21:01:04Z
COGT.OQ,-9023000.0,2018-08-13T20:29:59Z
COGT.OQ,-6751000.0,2018-05-14T17:00:00Z
COGT.OQ,-6706000.0,2018-03-19T17:00:00Z
COGT.OQ,-7016000.0,2018-02-13T17:00:00Z
COGT.OQ,-5880000.0,2017-11-03T17:00:00Z
COGT.OQ,-5955000.0,2018-05-14T23:00:00Z
COGT.OQ,-5712000.0,2018-03-19T17:00:00Z
COGT.OQ,-4813000.0,2018-02-13T17:00:00Z
COGT.OQ,,
UPS.N,4792000000.0,2021-04-27T10:27:39Z
UPS.N,-3347000000.0,2021-02-02T11:25:01Z
UPS.N,1957000000.0,2020-11-02T21:31:36Z
UPS.N,1768000000.0,2020-07-30T10:17:35Z
UPS.N,965000000.0,2020-04-28T11:00:11Z
