Instrument,Common Equity - Total,Original Announcement Date Time
GPRO.OQ,172046000.0,2018-11-01T20:05:11Z
GPRO.OQ,187715000.0,2018-08-02T20:05:09Z
GPRO.OQ,216077000.0,2018-05-03T17:00:00Z
GPRO.OQ,298705000.0,2018-02-01T17:00:00Z
GPRO.OQ,340270000.0,2017-11-01T17:00:00Z
GPRO.OQ,312822000.0,2017-08-03T17:00:00Z
GPRO.OQ,365451000.0,2017-04-27T21:21:09Z
GPRO.OQ,446945000.0,2017-02-02T21:20:00Z
GPRO.OQ,507618000.0,2016-11-03T21:15:00Z
GPRO.OQ,597390000.0,2016-07-27T21:10:00Z
CHD.N,3211200000.0,2021-04-29T11:14:37Z
CHD.N,3020400000.0,2021-01-29T11:55:00Z
CHD.N,3210300000.0,2020-10-29T10:58:43Z
CHD.N,2998800000.0,2020-07-31T11:04:45Z
CHD.N,2817800000.0,2020-04-30T10:55:00Z
CHD.N,2667800000.0,2020-01-31T11:55:00Z
CHD.N,2559300000.0,2019-10-31T10:55:00Z
CHD.N,2604800000.0,2019-07-31T10:58:38Z
CHD.N,2499300000.0,2019-05-02T11:22:19Z
CHD.N,2453800000.0,2019-02-05T12:32:21Z
CHD.N,2353400000.0,2018-11-01T11:00:00Z
CHD.N,2221100000.0,2018-08-02T11:00:00Z
CHD.N,2143300000.0,2018-05-03T17:00:00Z
CHD.N,2218000000.0,2018-02-05T17:00:00Z
CHD.N,1953100000.0,2017-11-02T17:00:00Z
CHD.N,1848300000.0,2017-08-03T17:00:00Z
CHD.N,1935700000.0,2017-05-04T12:10:57Z
CHD.N,1977900000.0,2017-02-07T12:00:00Z
CHD.N,2120000000.0,2016-11-03T17:00:00Z
CHD.N,2011900000.0,2016-08-04T12:00:00Z
OGS.N,2296599000.0,2021-05-03T20:15:10Z
OGS.N,2233311000.0,2021-02-25T21:15:15Z
OGS.N,2200017000.0,2020-11-02T21:15:10Z
OGS.N,2191987000.0,2020-07-27T20:15:07Z
OGS.N,2189012000.0,2020-04-27T20:46:58Z
OGS.N,2129390000.0,2020-02-19T21:15:16Z
OGS.N,2101881000.0,2019-10-28T21:15:37Z
OGS.N,2108463000.0,2019-07-29T21:06:36Z
OGS.N,2104780000.0,2019-04-29T21:03:30Z
OGS.N,2042656000.0,2019-02-20T21:26:31Z
OGS.N,2016624000.0,2018-10-29T21:04:35Z
OGS.N,2022344000.0,2018-07-30T21:30:11Z
OGS.N,2020948000.0,2018-04-30T17:00:00Z
OGS.N,1960209000.0,2018-02-21T17:00:00Z
OGS.N,1931992000.0,2017-10-30T17:00:00Z
OGS.N,1933296000.0,2017-07-31T21:05:00Z
OGS.N,1944578000.0,2017-05-01T06:40:00Z
OGS.N,1888280000.0,2017-02-22T17:00:00Z
OGS.N,1862344000.0,2016-10-31T21:05:00Z
OGS.N,1875588000.0,2016-08-01T22:04:00Z
URBN.OQ,1534509000.0,2021-05-25T20:05:02Z
URBN.OQ,1477358000.0,2021-03-02T21:09:01Z
URBN.OQ,1431319000.0,2020-11-23T21:05:00Z
URBN.OQ,1350593000.0,2020-08-25T20:05:10Z
URBN.OQ,1298108000.0,2020-05-19T20:07:14Z
URBN.OQ,1455355000.0,2020-03-03T21:10:10Z
URBN.OQ,1429853000.0,2019-11-19T21:05:00Z
URBN.OQ,1361404000.0,2019-08-20T20:05:03Z
URBN.OQ,1447971000.0,2019-05-21T20:11:29Z
URBN.OQ,1489098000.0,2019-03-05T21:24:43Z
URBN.OQ,1460609000.0,2018-11-19T21:05:07Z
URBN.OQ,1443672000.0,2018-08-22T15:41:54Z
URBN.OQ,1346415000.0,2018-05-23T16:00:00Z
URBN.OQ,1300903000.0,2018-03-06T17:00:00Z
URBN.OQ,1284808000.0,2017-11-20T17:00:00Z
URBN.OQ,1308813000.0,2017-08-15T17:00:00Z
URBN.OQ,1332690000.0,2017-05-16T16:00:00Z
URBN.OQ,1313084000.0,2017-03-07T12:02:00Z
URBN.OQ,1247633000.0,2016-11-22T21:06:00Z
URBN.OQ,1245018000.0,2016-08-16T21:05:00Z
SJM.N,8124800000.0,2021-06-03T11:00:09Z
SJM.N,8211600000.0,2021-02-25T12:00:20Z
SJM.N,8515000000.0,2020-11-24T12:00:06Z
SJM.N,8345200000.0,2020-08-25T11:00:05Z
SJM.N,8190900000.0,2020-06-04T11:00:04Z
SJM.N,8170400000.0,2020-02-26T12:00:07Z
SJM.N,8095300000.0,2019-11-22T12:00:06Z
SJM.N,8007700000.0,2019-08-27T20:13:05Z
SJM.N,7970500000.0,2019-06-06T11:00:09Z
SJM.N,8021600000.0,2019-02-26T12:18:45Z
SJM.N,8030000000.0,2018-11-28T12:00:04Z
SJM.N,7930800000.0,2018-08-21T11:47:42Z
SJM.N,7891100000.0,2018-06-07T11:00:08Z
SJM.N,7804200000.0,2018-02-16T17:00:00Z
SJM.N,7036300000.0,2017-11-16T16:00:00Z
SJM.N,6931900000.0,2017-08-24T12:15:25Z
SJM.N,6850200000.0,2017-06-08T12:15:16Z
SJM.N,7241900000.0,2017-02-17T11:30:00Z
SJM.N,7180100000.0,2016-11-17T11:16:00Z
SJM.N,7095900000.0,2016-08-23T17:00:00Z
IMXI.OQ,105564000.0,2021-05-05T11:30:00Z
IMXI.OQ,94261000.0,2021-03-10T12:30:01Z
IMXI.OQ,82103000.0,2020-11-04T11:10:54Z
IMXI.OQ,71896000.0,2020-08-04T20:15:11Z
IMXI.OQ,62229000.0,2020-04-30T20:15:11Z
IMXI.OQ,55967000.0,2020-03-09T20:28:01Z
IMXI.OQ,49619000.0,2019-11-11T21:15:00Z
IMXI.OQ,44960000.0,2019-08-08T20:16:10Z
IMXI.OQ,47248000.0,2019-05-14T20:15:33Z
IMXI.OQ,44473000.0,2019-03-13T21:10:06Z
IMXI.OQ,37930164.0,2018-11-09T02:05:15Z
IMXI.OQ,5000002.0,2018-08-14T20:27:17Z
IMXI.OQ,5000007.0,2018-05-11T23:00:00Z
IMXI.OQ,5000008.0,2018-03-15T23:00:00Z
IMXI.OQ,5000008.0,2017-11-14T23:00:00Z
IMXI.OQ,5000010.0,2017-08-10T23:00:00Z
IMXI.OQ,5000001.0,2017-05-15T17:00:00Z
IMXI.OQ,21192.0,2017-04-19T17:00:00Z
IMXI.OQ,21942.0,
IMXI.OQ,,
IP.N,7758000000.0,2021-04-29T11:22:09Z
IP.N,7854000000.0,2021-02-04T12:16:27Z
IP.N,7093000000.0,2020-10-29T11:17:11Z
IP.N,7057000000.0,2020-07-31T17:10:32Z
IP.N,6857000000.0,2020-04-30T11:08:57Z
IP.N,7713000000.0,2020-01-30T12:32:36Z
IP.N,7441000000.0,2019-11-01T18:10:31Z
IP.N,7482000000.0,2019-07-25T11:22:37Z
IP.N,7446000000.0,2019-04-25T11:21:08Z
IP.N,7362000000.0,2019-01-31T12:29:18Z
IP.N,7040000000.0,2018-10-25T11:24:31Z
IP.N,6844000000.0,2018-07-26T11:21:46Z
IP.N,7245000000.0,2018-04-26T17:00:00Z
IP.N,6522000000.0,2018-02-01T17:00:00Z
IP.N,4914000000.0,2017-10-25T16:00:00Z
IP.N,4545000000.0,2017-07-27T17:00:00Z
IP.N,4575000000.0,2017-04-27T17:00:00Z
IP.N,4341000000.0,2017-02-02T12:25:00Z
IP.N,4209000000.0,2016-10-27T11:23:00Z
IP.N,4024000000.0,2016-07-28T11:59:00Z
PFS.N,1647231000.0,2021-04-30T12:00:02Z
PFS.N,1619797000.0,2021-01-29T16:44:41Z
PFS.N,1601569000.0,2020-10-30T12:02:29Z
PFS.N,1410407000.0,2020-07-30T12:19:47Z
PFS.N,1412589000.0,2020-04-30T12:00:11Z
PFS.N,1413840000.0,2020-01-31T13:03:00Z
PFS.N,1397833000.0,2019-10-25T12:04:43Z
PFS.N,1391446000.0,2019-07-26T12:01:18Z
PFS.N,1373816000.0,2019-04-26T12:00:29Z
PFS.N,1358980000.0,2019-02-01T13:03:55Z
PFS.N,1331589000.0,2018-10-26T12:03:28Z
PFS.N,1311262000.0,2018-07-27T16:00:00Z
PFS.N,1304886000.0,2018-04-27T16:00:00Z
PFS.N,1298661000.0,2018-01-26T05:00:00Z
PFS.N,1300172000.0,2017-10-27T17:00:00Z
PFS.N,1283601000.0,2017-07-28T16:00:00Z
PFS.N,1267092000.0,2017-04-28T16:00:00Z
PFS.N,1251781000.0,2017-01-27T13:00:00Z
PFS.N,1244280000.0,2016-10-28T13:00:00Z
PFS.N,1229563000.0,2016-07-29T16:00:00Z
NWBI.OQ,1540994000.0,2021-04-26T13:00:17Z
NWBI.OQ,1538703000.0,2021-01-25T14:00:13Z
NWBI.OQ,1547231000.0,2020-10-26T13:00:32Z
NWBI.OQ,1530849000.0,2020-07-27T13:24:53Z
NWBI.OQ,1341792000.0,2020-04-27T13:14:56Z
NWBI.OQ,1353285000.0,2020-01-27T14:06:26Z
NWBI.OQ,1351770000.0,2019-10-21T13:00:12Z
NWBI.OQ,1333588000.0,2019-07-22T13:00:12Z
NWBI.OQ,1316276000.0,2019-04-17T13:12:40Z
NWBI.OQ,1257638000.0,2019-01-22T14:18:02Z
NWBI.OQ,1240676000.0,2018-10-22T13:00:13Z
NWBI.OQ,1228880000.0,2018-07-23T13:00:11Z
NWBI.OQ,1215254000.0,2018-04-18T17:00:00Z
NWBI.OQ,1207724000.0,2018-01-22T17:00:00Z
NWBI.OQ,1205847000.0,2017-10-23T17:00:00Z
NWBI.OQ,1196930000.0,2017-07-24T16:47:00Z
NWBI.OQ,1177563000.0,2017-04-24T21:01:00Z
NWBI.OQ,1170663000.0,2017-01-23T16:29:00Z
NWBI.OQ,1162803000.0,2016-10-24T17:38:00Z
NWBI.OQ,1155455000.0,2016-07-25T17:00:00Z
BLBD.OQ,-52588000.0,2021-05-12T20:00:00Z
BLBD.OQ,-54230000.0,2021-02-10T21:00:00Z
BLBD.OQ,-53230000.0,2020-12-16T21:06:03Z
BLBD.OQ,-61928000.0,2020-08-12T20:00:00Z
BLBD.OQ,-65063000.0,2020-05-14T20:00:00Z
BLBD.OQ,-67856000.0,2020-02-12T21:42:49Z
BLBD.OQ,-67811000.0,2019-12-11T21:00:00Z
BLBD.OQ,-61186000.0,2019-08-08T20:12:24Z
BLBD.OQ,-77590000.0,2019-05-09T20:00:00Z
BLBD.OQ,-79711000.0,2019-02-06T21:00:00Z
BLBD.OQ,-37636000.0,2018-12-06T21:00:00Z
BLBD.OQ,-53777000.0,2018-08-08T20:31:14Z
BLBD.OQ,-109952000.0,2018-05-10T17:00:00Z
BLBD.OQ,-105316000.0,2018-02-07T17:00:00Z
BLBD.OQ,-98510000.0,2017-12-06T17:00:00Z
BLBD.OQ,-109632000.0,2017-08-03T21:00:00Z
BLBD.OQ,-132193000.0,2017-05-11T17:00:00Z
BLBD.OQ,-143118000.0,2017-02-09T17:00:00Z
BLBD.OQ,-136974000.0,2016-12-13T17:00:00Z
BLBD.OQ,-149051000.0,2016-08-04T17:00:00Z
KOPN.OQ,42367182.0,2021-05-06T20:14:28Z
KOPN.OQ,28435431.0,2021-03-02T12:31:43Z
KOPN.OQ,23416681.0,2020-11-03T12:33:20Z
KOPN.OQ,24160053.0,2020-08-04T11:32:43Z
KOPN.OQ,25072949.0,2020-05-05T11:32:17Z
KOPN.OQ,28608635.0,2020-03-10T11:31:17Z
KOPN.OQ,35811003.0,2019-11-07T22:23:28Z
KOPN.OQ,41974060.0,2019-08-08T20:05:12Z
KOPN.OQ,44746978.0,2019-05-07T11:31:38Z
KOPN.OQ,47861874.0,2019-03-12T11:33:52Z
KOPN.OQ,59929152.0,2018-11-08T12:34:53Z
KOPN.OQ,68539215.0,2018-08-06T17:00:00Z
KOPN.OQ,76751925.0,2018-05-08T17:00:00Z
KOPN.OQ,78099269.0,2018-03-08T17:00:00Z
KOPN.OQ,78564797.0,2017-11-07T17:00:00Z
KOPN.OQ,86260343.0,2017-08-08T17:00:00Z
KOPN.OQ,68594082.0,2017-05-09T13:00:00Z
KOPN.OQ,74077686.0,2017-03-13T13:00:00Z
KOPN.OQ,80814614.0,2016-10-27T16:00:00Z
KOPN.OQ,86885294.0,2016-08-02T21:05:00Z
BC.N,1642600000.0,2021-04-29T10:37:08Z
BC.N,1510000000.0,2021-01-28T11:32:44Z
BC.N,1458200000.0,2020-11-04T16:40:15Z
BC.N,1364400000.0,2020-07-30T10:35:46Z
BC.N,1303700000.0,2020-04-30T10:38:26Z
BC.N,1300900000.0,2020-01-30T11:43:22Z
BC.N,1418200000.0,2019-10-24T10:43:32Z
BC.N,1537300000.0,2019-07-25T10:51:05Z
BC.N,1526900000.0,2019-04-25T10:48:42Z
BC.N,1582600000.0,2019-01-31T11:54:30Z
BC.N,1558100000.0,2018-10-25T10:50:09Z
BC.N,1501000000.0,2018-07-26T11:07:07Z
BC.N,1480800000.0,2018-04-26T17:00:00Z
BC.N,1482900000.0,2018-02-01T17:00:00Z
BC.N,1570100000.0,2017-10-26T17:00:00Z
BC.N,1547800000.0,2017-07-27T16:00:00Z
BC.N,1473600000.0,2017-04-27T12:34:00Z
BC.N,1440100000.0,2017-01-26T17:00:00Z
BC.N,1434700000.0,2016-11-02T16:00:00Z
BC.N,1388200000.0,2016-07-28T16:00:00Z
EA.OQ,7840000000.0,2021-05-11T20:02:46Z
EA.OQ,7963000000.0,2021-02-02T23:07:12Z
EA.OQ,8075000000.0,2020-11-05T21:01:01Z
EA.OQ,7782000000.0,2020-07-30T20:01:00Z
EA.OQ,7461000000.0,2020-05-05T20:01:00Z
EA.OQ,7237000000.0,2020-01-30T21:01:00Z
EA.OQ,7158000000.0,2019-10-29T20:01:00Z
EA.OQ,6485000000.0,2019-07-30T20:01:00Z
EA.OQ,5331000000.0,2019-05-07T20:04:21Z
EA.OQ,5344000000.0,2019-02-05T21:04:51Z
EA.OQ,5317000000.0,2018-10-30T20:10:03Z
EA.OQ,5260000000.0,2018-07-26T17:00:00Z
EA.OQ,4595000000.0,2018-05-08T17:00:00Z
EA.OQ,4086000000.0,2018-01-30T17:00:00Z
EA.OQ,4388000000.0,2017-10-31T16:00:00Z
EA.OQ,4486000000.0,2017-07-27T17:00:00Z
EA.OQ,4060000000.0,2017-05-09T17:00:00Z
EA.OQ,3549000000.0,2017-01-31T17:00:00Z
EA.OQ,3608000000.0,2016-11-01T16:00:00Z
EA.OQ,3716000000.0,2016-08-02T21:08:00Z
GLDD.OQ,356610000.0,2021-05-04T20:02:27Z
GLDD.OQ,346668000.0,2021-02-17T14:02:09Z
GLDD.OQ,332899000.0,2020-11-04T13:00:01Z
GLDD.OQ,321002000.0,2020-08-04T20:06:01Z
GLDD.OQ,306629000.0,2020-05-05T20:03:15Z
GLDD.OQ,279399000.0,2020-02-19T13:00:14Z
GLDD.OQ,261824000.0,2019-11-05T13:22:09Z
GLDD.OQ,251478000.0,2019-07-31T12:02:59Z
GLDD.OQ,239277000.0,2019-04-30T12:06:05Z
GLDD.OQ,214928000.0,2019-02-20T13:04:53Z
GLDD.OQ,224435000.0,2018-11-06T13:00:19Z
GLDD.OQ,211514000.0,2018-08-01T12:01:17Z
GLDD.OQ,211502000.0,2018-05-02T17:00:00Z
GLDD.OQ,221296000.0,2018-02-20T17:00:00Z
GLDD.OQ,228724000.0,2017-11-07T23:00:00Z
GLDD.OQ,230798000.0,2017-08-02T17:00:00Z
GLDD.OQ,231528000.0,2017-05-03T17:00:00Z
GLDD.OQ,247890000.0,2017-02-22T13:00:00Z
GLDD.OQ,254577000.0,2016-11-02T17:00:00Z
GLDD.OQ,249235000.0,2016-08-04T17:00:00Z
VNT.N,264300000.0,2021-05-06T10:00:01Z
VNT.N,187800000.0,2021-02-11T11:00:00Z
VNT.N,1583100000.0,2020-10-29T10:00:00Z
VNT.N,1658300000.0,
VNT.N,,
VNT.N,,2020-02-14T00:00:00Z
VNT.N,,2020-10-30T17:23:51Z
MDU.N,3100306000.0,2021-05-05T20:25:04Z
MDU.N,3079105000.0,2021-02-03T21:31:31Z
MDU.N,3012765000.0,2020-11-05T14:23:19Z
MDU.N,2897687000.0,2020-08-04T20:50:59Z
MDU.N,2836592000.0,2020-05-07T20:20:03Z
MDU.N,2847246000.0,2020-02-04T21:20:04Z
MDU.N,2795606000.0,2019-10-29T20:20:04Z
MDU.N,2660301000.0,2019-07-30T20:26:11Z
MDU.N,2605692000.0,2019-04-30T20:20:06Z
MDU.N,2566775000.0,2019-02-05T21:24:34Z
MDU.N,2521293000.0,2018-11-02T13:24:59Z
MDU.N,2451078000.0,2018-07-31T20:20:04Z
MDU.N,2426111000.0,2018-05-02T17:00:00Z
MDU.N,2429043000.0,2018-02-06T17:00:00Z
MDU.N,2353917000.0,2017-11-01T17:00:00Z
MDU.N,2302952000.0,2017-08-01T22:02:00Z
MDU.N,2298905000.0,2017-05-03T17:00:00Z
MDU.N,2301244000.0,2017-02-01T22:00:00Z
MDU.N,2270061000.0,2016-11-02T22:00:00Z
MDU.N,2222610000.0,2016-08-02T22:30:00Z
PLAB.OQ,821392000.0,2021-05-26T10:00:00Z
PLAB.OQ,815502000.0,2021-02-24T11:00:00Z
PLAB.OQ,804962000.0,2020-12-09T11:00:00Z
PLAB.OQ,790242000.0,2020-08-27T10:00:10Z
PLAB.OQ,769191000.0,2020-05-27T10:00:10Z
PLAB.OQ,770676000.0,2020-03-04T11:00:10Z
PLAB.OQ,769892000.0,2019-12-11T11:22:28Z
PLAB.OQ,763394000.0,2019-08-20T10:26:52Z
PLAB.OQ,763568000.0,2019-05-22T10:17:38Z
PLAB.OQ,761088000.0,2019-02-21T11:00:07Z
PLAB.OQ,759671000.0,2018-12-12T11:00:07Z
PLAB.OQ,770810000.0,2018-08-22T10:00:04Z
PLAB.OQ,783380000.0,2018-05-22T17:00:00Z
PLAB.OQ,777433000.0,2018-02-14T17:00:00Z
PLAB.OQ,744564000.0,2017-11-29T16:00:00Z
PLAB.OQ,739282000.0,2017-08-14T21:00:00Z
PLAB.OQ,729879000.0,2017-05-19T07:36:00Z
PLAB.OQ,712476000.0,2017-02-15T11:00:00Z
PLAB.OQ,710363000.0,2016-12-06T16:00:00Z
PLAB.OQ,706310000.0,2016-08-18T12:44:00Z
GRWG.OQ,349739000.0,2021-05-12T20:01:05Z
GRWG.OQ,316997251.0,2021-03-24T23:05:43Z
GRWG.OQ,112264975.0,2020-11-11T21:15:02Z
GRWG.OQ,63014086.0,2020-08-13T11:00:11Z
GRWG.OQ,57480746.0,2020-05-14T12:00:06Z
GRWG.OQ,52808995.0,2020-03-27T13:37:04Z
GRWG.OQ,52790367.0,2019-11-11T13:00:08Z
GRWG.OQ,46890676.0,2019-08-08T20:03:16Z
GRWG.OQ,31585664.0,2019-05-07T13:00:18Z
GRWG.OQ,30058519.0,2019-04-01T14:00:09Z
GRWG.OQ,30923667.0,2018-11-09T14:00:14Z
GRWG.OQ,24637164.0,2018-08-14T19:10:42Z
GRWG.OQ,13844041.0,2018-05-15T23:00:00Z
GRWG.OQ,7578821.0,2018-03-27T23:00:00Z
GRWG.OQ,8248930.0,2017-11-08T17:00:00Z
GRWG.OQ,7362596.0,2017-08-02T17:00:00Z
GRWG.OQ,5412120.0,2017-05-15T17:00:00Z
GRWG.OQ,3558309.0,2017-03-31T17:00:00Z
GRWG.OQ,3159524.0,2016-11-14T17:00:00Z
GRWG.OQ,2773681.0,2016-08-19T17:00:00Z
WIRE.OQ,879397000.0,2021-04-26T21:17:37Z
WIRE.OQ,837729000.0,2021-02-16T22:17:57Z
WIRE.OQ,813650000.0,2020-10-27T21:18:36Z
WIRE.OQ,792111000.0,2020-07-29T21:07:39Z
WIRE.OQ,777172000.0,2020-04-28T21:08:40Z
WIRE.OQ,779096000.0,2020-02-18T21:18:45Z
WIRE.OQ,768679000.0,2019-10-28T20:23:27Z
WIRE.OQ,752643000.0,2019-07-30T20:16:20Z
WIRE.OQ,734640000.0,2019-04-30T20:22:39Z
WIRE.OQ,720456000.0,2019-02-19T21:05:07Z
WIRE.OQ,694901000.0,2018-10-30T20:08:02Z
WIRE.OQ,671329000.0,2018-07-31T17:00:00Z
WIRE.OQ,653236000.0,2018-05-01T17:00:00Z
WIRE.OQ,641345000.0,2018-02-20T16:00:00Z
WIRE.OQ,612643000.0,2017-10-31T16:00:00Z
WIRE.OQ,597945000.0,2017-08-01T17:00:00Z
WIRE.OQ,586997000.0,2017-05-02T17:00:00Z
WIRE.OQ,573109000.0,2017-02-16T16:00:00Z
WIRE.OQ,561648000.0,2016-10-26T17:00:00Z
WIRE.OQ,554950000.0,2016-07-27T21:05:00Z
MGI.OQ,-259200000.0,2021-05-07T01:00:05Z
MGI.OQ,-237000000.0,2021-02-22T00:00:00Z
MGI.OQ,-286500000.0,2020-10-30T02:32:04Z
MGI.OQ,-452400000.0,2020-07-31T00:19:25Z
MGI.OQ,-451600000.0,2020-05-01T11:00:09Z
MGI.OQ,-424300000.0,2020-02-25T02:30:05Z
MGI.OQ,-432900000.0,2019-11-01T01:30:03Z
MGI.OQ,-420600000.0,2019-08-02T01:00:06Z
MGI.OQ,-466200000.0,2019-05-08T10:37:30Z
MGI.OQ,-452700000.0,2019-02-11T21:01:04Z
MGI.OQ,-440100000.0,2018-11-09T01:00:05Z
MGI.OQ,-420500000.0,2018-08-03T11:08:16Z
MGI.OQ,-416600000.0,2018-05-08T17:00:00Z
MGI.OQ,-429200000.0,2018-03-16T17:00:00Z
MGI.OQ,-367900000.0,2017-11-02T17:00:00Z
MGI.OQ,-376100000.0,2017-08-07T17:00:00Z
MGI.OQ,-383200000.0,2017-05-04T21:15:00Z
MGI.OQ,-399500000.0,2017-03-15T17:00:00Z
MGI.OQ,-392400000.0,2016-10-28T17:00:00Z
MGI.OQ,-405100000.0,2016-07-29T17:00:00Z
CPS.N,570046000.0,2021-05-06T11:00:11Z
CPS.N,607110000.0,2021-02-18T11:43:31Z
CPS.N,614703000.0,2020-11-06T11:53:50Z
CPS.N,590417000.0,2020-08-05T20:13:44Z
CPS.N,710112000.0,2020-05-11T20:40:21Z
CPS.N,856175000.0,2020-02-24T23:47:11Z
CPS.N,898418000.0,2019-11-05T22:25:45Z
CPS.N,936245000.0,2019-08-01T20:30:09Z
CPS.N,823706000.0,2019-05-01T21:26:04Z
CPS.N,824806000.0,2019-02-15T02:52:50Z
CPS.N,881320000.0,2018-11-01T21:55:18Z
CPS.N,857700000.0,2018-07-31T20:58:00Z
CPS.N,892554000.0,2018-05-01T17:00:00Z
CPS.N,826569000.0,2018-02-15T17:00:00Z
CPS.N,815844000.0,2017-10-31T16:00:00Z
CPS.N,790730000.0,2017-08-03T17:00:00Z
CPS.N,743988000.0,2017-05-02T17:00:00Z
CPS.N,697360000.0,2017-02-16T17:00:00Z
CPS.N,699854000.0,2016-10-31T16:00:00Z
CPS.N,660294000.0,2016-07-28T17:00:00Z
IQV.N,5953000000.0,2021-04-22T11:02:54Z
IQV.N,6001000000.0,2021-02-10T12:04:05Z
IQV.N,5846000000.0,2020-10-20T11:00:01Z
IQV.N,5591000000.0,2020-07-22T11:00:01Z
IQV.N,5542000000.0,2020-04-28T11:00:00Z
IQV.N,6003000000.0,2020-02-12T12:03:06Z
IQV.N,6131000000.0,2019-10-30T11:00:00Z
IQV.N,6523000000.0,2019-07-24T11:01:51Z
IQV.N,6615000000.0,2019-05-01T11:07:36Z
IQV.N,6714000000.0,2019-02-14T12:01:18Z
IQV.N,7215000000.0,2018-10-22T11:03:47Z
IQV.N,7364000000.0,2018-07-24T17:00:00Z
IQV.N,8196000000.0,2018-05-02T17:00:00Z
IQV.N,7995000000.0,2018-02-14T17:00:00Z
IQV.N,7264000000.0,2017-10-26T17:00:00Z
IQV.N,7539000000.0,2017-08-03T17:00:00Z
IQV.N,7571000000.0,2017-05-03T17:00:00Z
IQV.N,8633000000.0,2017-02-14T17:00:00Z
IQV.N,-313432000.0,2016-11-02T12:10:00Z
IQV.N,-458286000.0,2016-07-27T17:00:00Z
DG.N,6249925000.0,2021-05-27T10:55:00Z
DG.N,6661238000.0,2021-03-18T10:55:00Z
DG.N,6985519000.0,2020-12-03T11:58:37Z
DG.N,7356071000.0,2020-08-27T11:03:53Z
DG.N,7209454000.0,2020-05-28T10:55:00Z
DG.N,6702500000.0,2020-03-12T10:55:00Z
DG.N,6648295000.0,2019-12-05T12:07:13Z
DG.N,6749160000.0,2019-08-29T10:59:15Z
DG.N,6572669000.0,2019-05-30T10:55:00Z
DG.N,6417393000.0,2019-03-14T11:08:57Z
DG.N,6355888000.0,2018-12-04T12:06:10Z
DG.N,6378942000.0,2018-08-30T11:10:57Z
DG.N,6236318000.0,2018-05-31T17:00:00Z
DG.N,6125774000.0,2018-03-15T05:00:00Z
DG.N,5744155000.0,2017-12-07T17:00:00Z
DG.N,5687095000.0,2017-08-31T17:00:00Z
DG.N,5528881000.0,2017-06-01T12:01:00Z
DG.N,5406294000.0,2017-03-16T11:55:00Z
DG.N,5361852000.0,2016-12-01T17:00:00Z
DG.N,5413361000.0,2016-08-25T17:00:00Z
INN.N,938689000.0,2021-05-04T20:38:01Z
INN.N,988648000.0,2021-02-23T21:35:04Z
INN.N,1031247000.0,2020-11-03T21:37:18Z
INN.N,1065155000.0,2020-08-05T20:40:04Z
INN.N,1118108000.0,2020-05-11T20:40:05Z
INN.N,1173684000.0,2020-02-25T21:35:07Z
INN.N,1181261000.0,2019-11-05T21:35:04Z
INN.N,1194709000.0,2019-07-31T20:40:08Z
INN.N,1175615000.0,2019-05-01T20:35:04Z
INN.N,1189755000.0,2019-02-26T21:38:52Z
INN.N,1214422000.0,2018-10-30T20:35:04Z
INN.N,1195300000.0,2018-08-01T17:00:00Z
INN.N,1177941000.0,2018-05-02T17:00:00Z
INN.N,1274374000.0,2018-02-21T17:00:00Z
INN.N,1204422000.0,2017-10-30T17:00:00Z
INN.N,1202168000.0,2017-08-02T17:00:00Z
INN.N,1024515000.0,2017-05-03T17:00:00Z
INN.N,1009948000.0,2017-02-23T17:00:00Z
INN.N,977322000.0,2016-11-02T17:00:00Z
INN.N,966379000.0,2016-08-02T17:00:00Z
DOOR.N,726451000.0,2021-05-04T20:33:44Z
DOOR.N,684957000.0,2021-02-24T21:49:36Z
DOOR.N,634540000.0,2020-11-02T21:51:22Z
DOOR.N,635827000.0,2020-08-03T20:32:41Z
DOOR.N,584413000.0,2020-05-05T20:26:24Z
DOOR.N,624882000.0,2020-02-18T21:42:20Z
DOOR.N,599703000.0,2019-11-04T21:30:00Z
DOOR.N,602904000.0,2019-08-05T20:33:45Z
DOOR.N,597099000.0,2019-05-01T20:54:14Z
DOOR.N,610440000.0,2019-02-19T11:54:04Z
DOOR.N,691803000.0,2018-11-06T21:39:41Z
DOOR.N,697467000.0,2018-08-08T17:00:00Z
DOOR.N,706561000.0,2018-05-02T17:00:00Z
DOOR.N,722629000.0,2018-02-21T17:00:00Z
DOOR.N,656238000.0,2017-11-07T16:00:00Z
DOOR.N,681581000.0,2017-08-09T17:00:00Z
DOOR.N,661093000.0,2017-05-08T17:00:00Z
DOOR.N,646884000.0,2017-02-22T17:00:00Z
DOOR.N,670413000.0,2016-11-08T16:00:00Z
DOOR.N,686220000.0,2016-08-10T17:00:00Z
KW.N,1322600000.0,2021-05-05T20:15:01Z
KW.N,1349300000.0,2021-02-24T21:20:00Z
KW.N,1193700000.0,2020-11-04T21:20:46Z
KW.N,1252600000.0,2020-08-05T20:42:09Z
KW.N,1317300000.0,2020-05-06T20:17:00Z
KW.N,1383500000.0,2020-02-26T21:35:00Z
KW.N,1235100000.0,2019-10-30T20:15:01Z
KW.N,1246200000.0,2019-07-31T20:15:00Z
KW.N,1230500000.0,2019-05-01T20:15:00Z
KW.N,1246700000.0,2019-02-27T21:15:00Z
KW.N,1253000000.0,2018-10-31T20:18:00Z
KW.N,1270300000.0,2018-08-01T20:26:16Z
